Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p	n_total_uq	n_total_mm
homo_sapiens	ENSG00000183454							16												ENST00000330684/ENST00000396573	ENSE00001525514	ENSE00001525514_SE_1_0	1_6	9763283.0	9763149.0	0.0	0.0
homo_sapiens	ENSG00000183454							16												ENST00000562109	ENSE00001944975	ENSE00001944975_SE_1	15_0	9763428.0	9763355.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000014163	ENSMMUE00000375905	ENSMMUE00000098324_SE_12/ENSMMUE00000375905_SE_12	13_0	9914691.0	9914578.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000014163	ENSMMUE00000098325	ENSMMUE00000098325_SE_11	6_0	9870405.0	9870200.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000078789	ENSMMUE00000098325	ENSMMUE00000098325_SE_11	6_0	9870405.0	9870200.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000014163	ENSMMUE00000098326	ENSMMUE00000098326_SE_10	8_0	9861784.0	9861616.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000078789	ENSMMUE00000098326	ENSMMUE00000098326_SE_10	8_0	9861784.0	9861616.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000014163	ENSMMUE00000098327	ENSMMUE00000098327_SE_9	10_0	9861481.0	9861328.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000078789	ENSMMUE00000098327	ENSMMUE00000098327_SE_9	10_0	9861481.0	9861328.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000014163	ENSMMUE00000248402	ENSMMUE00000248402_SE_8	12_0	9854936.0	9854811.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000078789	ENSMMUE00000248402	ENSMMUE00000248402_SE_8	12_0	9854936.0	9854811.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000014163	ENSMMUE00000248401	ENSMMUE00000248401_SE_7	5_0	9850410.0	9850181.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000078789	ENSMMUE00000248401	ENSMMUE00000248401_SE_7	5_0	9850410.0	9850181.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000014163	ENSMMUE00000098330	ENSMMUE00000098330_SE_6	9_0	9843231.0	9843071.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000078789	ENSMMUE00000098330	ENSMMUE00000098330_SE_6	9_0	9843231.0	9843071.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000014163	ENSMMUE00000098331	ENSMMUE00000098331_SE_5	7_0	9819621.0	9819434.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000078789	ENSMMUE00000098331	ENSMMUE00000098331_SE_5	7_0	9819621.0	9819434.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000014163	ENSMMUE00000098332	ENSMMUE00000098332_SE_4	4_0	9791725.0	9791487.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000078789	ENSMMUE00000098332	ENSMMUE00000098332_SE_4	4_0	9791725.0	9791487.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000014163	ENSMMUE00000248399	ENSMMUE00000248399_SE_3/ENSMMUE00000329008_SE_3	1_0	9784822.0	9783646.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000014163	ENSMMUE00000425488	ENSMMUE00000425488_SE_1	15_0	9783302.0	9783229.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000078789	ENSMMUE00000325956	ENSMMUE00000325956_SE_14	14_0	9922781.0	9922684.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142	ENSMMUT00000078789	ENSMMUE00000098324	ENSMMUE00000098324_SE_13	0_5	9914692.0	9914692.0	20																		0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000014163	ENSMMUE00000098325	ENSMMUE00000098325_SE_11	6_0	9870405.0	9870200.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000078789	ENSMMUE00000098325	ENSMMUE00000098325_SE_11	6_0	9870405.0	9870200.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000014163	ENSMMUE00000098326	ENSMMUE00000098326_SE_10	8_0	9861784.0	9861616.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000078789	ENSMMUE00000098326	ENSMMUE00000098326_SE_10	8_0	9861784.0	9861616.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000014163	ENSMMUE00000098327	ENSMMUE00000098327_SE_9	10_0	9861481.0	9861328.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000078789	ENSMMUE00000098327	ENSMMUE00000098327_SE_9	10_0	9861481.0	9861328.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000014163	ENSMMUE00000248402	ENSMMUE00000248402_SE_8	12_0	9854936.0	9854811.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000078789	ENSMMUE00000248402	ENSMMUE00000248402_SE_8	12_0	9854936.0	9854811.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000014163	ENSMMUE00000248401	ENSMMUE00000248401_SE_7	5_0	9850410.0	9850181.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000078789	ENSMMUE00000248401	ENSMMUE00000248401_SE_7	5_0	9850410.0	9850181.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000014163	ENSMMUE00000098330	ENSMMUE00000098330_SE_6	9_0	9843231.0	9843071.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000078789	ENSMMUE00000098330	ENSMMUE00000098330_SE_6	9_0	9843231.0	9843071.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000014163	ENSMMUE00000098331	ENSMMUE00000098331_SE_5	7_0	9819621.0	9819434.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000078789	ENSMMUE00000098331	ENSMMUE00000098331_SE_5	7_0	9819621.0	9819434.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000014163	ENSMMUE00000098332	ENSMMUE00000098332_SE_4	4_0	9791725.0	9791487.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000078789	ENSMMUE00000098332	ENSMMUE00000098332_SE_4	4_0	9791725.0	9791487.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000014163	ENSMMUE00000248399	ENSMMUE00000248399_SE_3/ENSMMUE00000329008_SE_3	1_0	9784822.0	9783646.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000014163	ENSMMUE00000425488	ENSMMUE00000425488_SE_1	15_0	9783302.0	9783229.0	0.0	0.0
macaca_mulatta	ENSMMUG00000010142							20												ENSMMUT00000078789	ENSMMUE00000329008	ENSMMUE00000329008_SE_1_0	1_6	9783157.0	9783023.0	0.0	0.0
monodelphis_domestica									111850656.0	111855136.0	1.0	1.0	0.0	2.0	0.0	2.0	SRR649376,SRR649379	0,0	1,1							0.0	7.083980894950761e-08
monodelphis_domestica									111851195.0	111855673.0	1.0	1.0	0.0	1.0	0.0	1.0	SRR649379	0	1							0.0	2.4259174540830836e-08
monodelphis_domestica									112006535.0	112006628.0	1.0	1.0	0.0	1.0	0.0	1.0	SRR649376	0	1							0.0	4.658063440867678e-08
monodelphis_domestica									112006535.0	112006696.0	1.0	1.0	0.0	1.0	0.0	1.0	SRR306751	0	1							0.0	8.144287454254556e-08
monodelphis_domestica									112006535.0	112006720.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306745	1	0							8.708555982081276e-08	0.0
mus_musculus	ENSMUSG00000059003	ENSMUST00000032331	ENSMUSE00000507684	ENSMUSE00000507684_SE_11	3_0	9992533.0	9992126.0	16																		0.0	0.0
mus_musculus	ENSMUSG00000059003							16												ENSMUST00000032331	ENSMUSE00000915970	ENSMUSE00000915970_SE_0	1_6	9577961.0	9577827.0	0.0	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079306	ENSOANE00000079306_SE_0	3_1	30550935.0	30550943.0	2	30550944.0	30583433.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306724	1	0							5.621992831172061e-08	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079306	ENSOANE00000079306_SE_0	3_1	30550935.0	30550943.0	2	30550944.0	30735850.0	1.0	1.0	9.0	0.0	1.8	5.0	SRR306724,SRR306725,SRR306727,SRR306728,SRR306729	2,1,1,2,3	0,0,0,0,0	ENSOANT00000011391	ENSOANE00000079307	ENSOANE00000079307_SE_1	2_1	30735851.0	30735904.0	6.238553617911276e-07	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079307	ENSOANE00000079307_SE_1	2_2	30735905.0	30736443.0	2	30736444.0	30745033.0	1.0	1.0	31.0	0.0	10.33333333333333	3.0	SRR649382,SRR943349,SRR943350	8,4,19	0,0,0							1.591094301762122e-06	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079307	ENSOANE00000079307_SE_1	2_2	30735905.0	30736443.0	2	30736444.0	30750089.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR943350	1	0							5.48377657602642e-08	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079307	ENSOANE00000079307_SE_1	2_2	30735905.0	30736443.0	2	30736444.0	30772865.0	1.0	1.0	17.0	0.0	2.4285714285714284	7.0	SRR306724,SRR306725,SRR306726,SRR306727,SRR306728,SRR306731,SRR649382	2,5,1,5,2,1,1	0,0,0,0,0,0,0	ENSOANT00000011391	ENSOANE00000079310	ENSOANE00000079310_SE_2	13_0	30772866.0	30772980.0	1.1868031676408829e-06	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079310	ENSOANE00000079310_SE_2	13_0	30772866.0	30772980.0	2	30772981.0	30785411.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR649382	1	0							3.636705618935657e-08	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079310	ENSOANE00000079310_SE_2	13_0	30772866.0	30772980.0	2	30772981.0	30786687.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306726	1	0							8.533468776549755e-08	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079310	ENSOANE00000079310_SE_2	13_0	30772866.0	30772980.0	2	30772981.0	30802383.0	1.0	1.0	25.0	0.0	2.5	10.0	SRR306724,SRR306725,SRR306726,SRR306727,SRR306728,SRR306729,SRR306739,SRR649382,SRR649383,SRR943349	2,2,3,1,9,2,2,2,1,1	0,0,0,0,0,0,0,0,0,0	ENSOANT00000011391	ENSOANE00000079312	ENSOANE00000079312_SE_3	6_0	30802384.0	30802589.0	1.7754163234709804e-06	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079310	ENSOANE00000079310_SE_2	13_0	30772866.0	30772980.0	2	30772981.0	30807412.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306729	1	0	ENSOANT00000011391	ENSOANE00000079314	ENSOANE00000079314_SE_4	8_0	30807413.0	30807581.0	7.7019060446022e-08	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079312	ENSOANE00000079312_SE_3	6_0	30802384.0	30802589.0	2	30802590.0	30807412.0	1.0	1.0	27.0	0.0	3.0	9.0	SRR306724,SRR306725,SRR306726,SRR306727,SRR306728,SRR306729,SRR306732,SRR306739,SRR649382	5,4,3,5,4,3,1,1,1	0,0,0,0,0,0,0,0,0	ENSOANT00000011391	ENSOANE00000079314	ENSOANE00000079314_SE_4	8_0	30807413.0	30807581.0	1.9937317774137994e-06	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079314	ENSOANE00000079314_SE_4	8_0	30807413.0	30807581.0	2	30807582.0	30807706.0	1.0	1.0	38.0	0.0	5.428571428571429	7.0	SRR306724,SRR306725,SRR306726,SRR306727,SRR306728,SRR306729,SRR649382	6,5,5,4,5,5,8	0,0,0,0,0,0,0	ENSOANT00000011391	ENSOANE00000079315	ENSOANE00000079315_SE_5	10_0	30807707.0	30807860.0	2.4094724224443726e-06	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079315	ENSOANE00000079315_SE_5	10_0	30807707.0	30807860.0	2	30807861.0	30827370.0	1.0	1.0	18.0	0.0	3.0	6.0	SRR306725,SRR306727,SRR306728,SRR306729,SRR306739,SRR649382	7,1,6,1,1,2	0,0,0,0,0,0	ENSOANT00000011391	ENSOANE00000079316	ENSOANE00000079316_SE_6	12_0	30827371.0	30827496.0	1.1804519467319327e-06	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079316	ENSOANE00000079316_SE_6	12_0	30827371.0	30827496.0	2	30827497.0	30831811.0	1.0	1.0	15.0	0.0	2.142857142857143	7.0	SRR306724,SRR306725,SRR306726,SRR306727,SRR306728,SRR306729,SRR943349	2,3,1,3,3,1,2	0,0,0,0,0,0,0	ENSOANT00000011391	ENSOANE00000079317	ENSOANE00000079317_SE_7	5_0	30831812.0	30832041.0	1.0367831660963433e-06	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079317	ENSOANE00000079317_SE_7	5_0	30831812.0	30832041.0	2	30832042.0	30842801.0	1.0	1.0	16.0	0.0	2.666666666666666	6.0	SRR306724,SRR306725,SRR306727,SRR306728,SRR306729,SRR649384	2,2,3,6,2,1	0,0,0,0,0,0	ENSOANT00000011391	ENSOANE00000079318	ENSOANE00000079318_SE_8	9_0	30842802.0	30842962.0	1.0737549565927057e-06	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079318	ENSOANE00000079318_SE_8	9_0	30842802.0	30842962.0	2	30842963.0	30860228.0	1.0	1.0	27.0	0.0	2.4545454545454546	11.0	SRR306724,SRR306725,SRR306726,SRR306727,SRR306728,SRR306729,SRR306739,SRR649382,SRR649383,SRR649384,SRR943350	2,4,4,1,4,4,1,4,1,1,1	0,0,0,0,0,0,0,0,0,0,0	ENSOANT00000011391	ENSOANE00000079319	ENSOANE00000079319_SE_9	7_0	30860229.0	30860416.0	1.7302399930070034e-06	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079319	ENSOANE00000079319_SE_9	7_0	30860229.0	30860416.0	2	30860417.0	30880540.0	1.0	1.0	37.0	0.0	5.285714285714286	7.0	SRR306725,SRR306726,SRR306727,SRR306728,SRR306729,SRR306737,SRR649382	8,1,4,10,8,1,5	0,0,0,0,0,0,0	ENSOANT00000011391	ENSOANE00000079320	ENSOANE00000079320_SE_10	4_0	30880541.0	30880779.0	2.4228350108411415e-06	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079320	ENSOANE00000079320_SE_10	4_0	30880541.0	30880779.0	2	30880780.0	30887262.0	1.0	1.0	23.0	0.0	2.555555555555556	9.0	SRR306724,SRR306725,SRR306726,SRR306727,SRR306728,SRR306729,SRR306739,SRR649382,SRR943349	4,4,2,3,6,1,1,1,1	0,0,0,0,0,0,0,0,0	ENSOANT00000011391	ENSOANE00000079321	ENSOANE00000079321_SE_11	1_0	30887263.0	30888447.0	1.6062036456168496e-06	0.0
ornithorhynchus_anatinus	ENSOANG00000007157							2	30697411.0	30735850.0	1.0	1.0	6.0	0.0	3.0	2.0	SRR649382,SRR943350	2,4	0,0	ENSOANT00000011391	ENSOANE00000079307	ENSOANE00000079307_SE_1	2_1	30735851.0	30735904.0	2.9208517541977e-07	0.0
ornithorhynchus_anatinus	ENSOANG00000007157							2	30708677.0	30735850.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR649382	1	0	ENSOANT00000011391	ENSOANE00000079307	ENSOANE00000079307_SE_1	2_1	30735851.0	30735904.0	3.636705618935657e-08	0.0
ornithorhynchus_anatinus	ENSOANG00000007157	ENSOANT00000011391	ENSOANE00000079321	ENSOANE00000079321_SE_11	1_6	30888934.0	30889071.0	2																		0.0	0.0
ornithorhynchus_anatinus	ENSOANG00000007157							2												ENSOANT00000011391	ENSOANE00000079306	ENSOANE00000079306_SE_0	3_0	30550575.0	30550934.0	0.0	0.0
ornithorhynchus_anatinus									30571290.0	30615893.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306736	1	0							5.3255239849617856e-08	0.0
ornithorhynchus_anatinus									30583132.0	30624226.0	1.0	1.0	0.0	1.0	0.0	1.0	SRR306728	0	1							0.0	6.940185387620111e-08
ornithorhynchus_anatinus									30615805.0	30625108.0	1.0	1.0	1.0	1.0	0.5	2.0	SRR306729,SRR306740	1,0	0,1							7.7019060446022e-08	4.053359395893801e-08
ornithorhynchus_anatinus									30625157.0	30629881.0	1.0	1.0	0.0	1.0	0.0	1.0	SRR306732	0	1							0.0	1.2462980274965748e-07
ornithorhynchus_anatinus									30682697.0	30684412.0	1.0	1.0	0.0	1.0	0.0	1.0	SRR306741	0	1							0.0	4.053359395893801e-08
ornithorhynchus_anatinus									30688639.0	30732349.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306726	1	0							8.533468776549755e-08	0.0
ornithorhynchus_anatinus									30689999.0	30712331.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306730	1	0							9.741394233153062e-08	0.0
rattus_norvegicus	ENSRNOG00000033942	ENSRNOT00000044626	ENSRNOE00000340500	ENSRNOE00000340500_SE_0	2_2	5930440.0	5930975.0	10	5930976.0	5988624.0	1.0	1.0	231.0	0.0	33.0	7.0	SRR594419,SRR594428,SRR594436,SRR594437,SRR636970,SRR636971,SRR636972	59,111,1,26,13,17,4	0,0,0,0,0,0,0	ENSRNOT00000044626	ENSRNOE00000364139	ENSRNOE00000364139_SE_1	13_0	5988625.0	5988739.0	6.920877117691588e-06	0.0
rattus_norvegicus	ENSRNOG00000033942	ENSRNOT00000044626	ENSRNOE00000364139	ENSRNOE00000364139_SE_1	13_0	5988625.0	5988739.0	10	5988740.0	5989312.0	1.0	1.0	2.0	0.0	2.0	1.0	SRR594428	2	0							2.7116253057713434e-08	0.0
rattus_norvegicus	ENSRNOG00000033942	ENSRNOT00000044626	ENSRNOE00000364139	ENSRNOE00000364139_SE_1	13_0	5988625.0	5988739.0	10	5988740.0	6010374.0	1.0	1.0	5.0	0.0	2.5	2.0	SRR594429,SRR594436	3,2	0,0							7.243216865046614e-08	0.0
rattus_norvegicus	ENSRNOG00000033942	ENSRNOT00000044626	ENSRNOE00000364139	ENSRNOE00000364139_SE_1	13_0	5988625.0	5988739.0	10	5988740.0	6027148.0	1.0	1.0	304.0	1.0	33.77777777777778	9.0	SRR594419,SRR594428,SRR594429,SRR594433,SRR594436,SRR594437,SRR636970,SRR636971,SRR636972	84,145,2,1,1,25,22,19,5	0,0,0,0,0,1,0,0,0	ENSRNOT00000044626	ENSRNOE00000298482	ENSRNOE00000298482_SE_2	6_0	6027149.0	6027354.0	8.598110412794257e-06	6.219040450566993e-08
rattus_norvegicus	ENSRNOG00000033942	ENSRNOT00000044626	ENSRNOE00000298482	ENSRNOE00000298482_SE_2	6_0	6027149.0	6027354.0	10	6027355.0	6033482.0	1.0	1.0	231.0	0.0	33.0	7.0	SRR594419,SRR594426,SRR594428,SRR594437,SRR636970,SRR636971,SRR636972	34,2,107,21,22,31,14	0,0,0,0,0,0,0	ENSRNOT00000044626	ENSRNOE00000287119	ENSRNOE00000287119_SE_3	8_0	6033483.0	6033651.0	9.423657343826643e-06	0.0
rattus_norvegicus	ENSRNOG00000033942	ENSRNOT00000044626	ENSRNOE00000287119	ENSRNOE00000287119_SE_3	8_0	6033483.0	6033651.0	10	6033652.0	6033755.0	1.0	1.0	157.0	0.0	22.428571428571423	7.0	SRR594419,SRR594428,SRR594436,SRR594437,SRR636970,SRR636971,SRR636972	22,75,1,12,19,20,8	0,0,0,0,0,0,0	ENSRNOT00000044626	ENSRNOE00000341053	ENSRNOE00000341053_SE_4	10_0	6033756.0	6033909.0	6.302627892731402e-06	0.0
rattus_norvegicus	ENSRNOG00000033942	ENSRNOT00000044626	ENSRNOE00000341053	ENSRNOE00000341053_SE_4	10_0	6033756.0	6033909.0	10	6033910.0	6039596.0	1.0	1.0	170.0	0.0	28.33333333333333	6.0	SRR594419,SRR594428,SRR594437,SRR636970,SRR636971,SRR636972	19,74,16,25,30,6	0,0,0,0,0,0	ENSRNOT00000044626	ENSRNOE00000313846	ENSRNOE00000313846_SE_5	12_0	6039597.0	6039722.0	7.801003670790208e-06	0.0
rattus_norvegicus	ENSRNOG00000033942	ENSRNOT00000044626	ENSRNOE00000313846	ENSRNOE00000313846_SE_5	12_0	6039597.0	6039722.0	10	6039723.0	6043771.0	1.0	1.0	133.0	0.0	19.0	7.0	SRR594419,SRR594428,SRR594436,SRR594437,SRR636970,SRR636971,SRR636972	15,49,1,16,18,20,14	0,0,0,0,0,0,0	ENSRNOT00000044626	ENSRNOE00000281258	ENSRNOE00000281258_SE_6	5_0	6043772.0	6044001.0	6.638496327452449e-06	0.0
rattus_norvegicus	ENSRNOG00000033942	ENSRNOT00000044626	ENSRNOE00000281258	ENSRNOE00000281258_SE_6	5_0	6043772.0	6044001.0	10	6044002.0	6052546.0	1.0	1.0	376.0	0.0	53.714285714285715	7.0	SRR594419,SRR594428,SRR594436,SRR594437,SRR636970,SRR636971,SRR636972	52,195,2,57,27,36,7	0,0,0,0,0,0,0	ENSRNOT00000044626	ENSRNOE00000348418	ENSRNOE00000348418_SE_7	9_0	6052547.0	6052707.0	1.3256838876298448e-05	0.0
rattus_norvegicus	ENSRNOG00000033942	ENSRNOT00000044626	ENSRNOE00000348418	ENSRNOE00000348418_SE_7	9_0	6052547.0	6052707.0	10	6052708.0	6082737.0	1.0	1.0	298.0	0.0	49.66666666666666	6.0	SRR594419,SRR594428,SRR594437,SRR636970,SRR636971,SRR636972	48,160,28,19,26,17	0,0,0,0,0,0	ENSRNOT00000044626	ENSRNOE00000324534	ENSRNOE00000324534_SE_8	7_0	6082738.0	6082925.0	1.02469142586079e-05	0.0
