TranscriptIDCluster_5p	ExonIDCluster_5p	S_exonID_5p	TranscriptIDCluster_3p	ExonIDCluster_3p	S_exonID_3p	Species	n_lib	Experiment_ID	Ammon's horn	CD4-positive helper T cell	adipose tissue	adrenal gland	adrenal tissue	adult mammalian kidney	adult organism	blastula	bone marrow	bone marrow macrophage	bone tissue	brain	brown adipose tissue	cerebellum	cerebral cortex	colon	corpus callosum	egg cell	embryo	embryonic stem cell	eye	female gonad	female reproductive system	fibroblast	frontal cortex	gastrula	head	head kidney	heart	heart left ventricle	intestine	kidney	larva	leukocyte	liver	lung	lymph node	male reproductive system	mature ovarian follicle	mesonephros	multi-cellular organism	multi-tissue structure	muscle of leg	muscle tissue	peripheral blood mononuclear cell	pharyngeal gill	pharyngeal muscle cell (C elegans)	placenta	prefrontal cortex	prostate gland	rectum	skeletal muscle tissue	spleen	stomach	tail	temporal lobe	testis	thoracic mammary gland	thymus	thyroid gland	zone of skin
ENSSSCT00000065791	ENSSSCE00000167864	6_0	ENSSSCT00000065791	ENSSSCE00000341768	8_0	sus_scrofa	3	GSE43013																																																	0.0												
ENSSSCT00000065791	ENSSSCE00000167864	6_0	ENSSSCT00000065791	ENSSSCE00000341768	8_0	sus_scrofa	3	GSE43892																													0.0																																
ENSSSCT00000065791	ENSSSCE00000341768	8_0	ENSSSCT00000065791	ENSSSCE00000338196	10_0	sus_scrofa	2	GSE43013																																																	0.0												
ENSSSCT00000065791	ENSSSCE00000338196	10_0	ENSSSCT00000065791	ENSSSCE00000174640	12_0	sus_scrofa	3	GSE43013						0.0																																											0.0												
ENSSSCT00000065791	ENSSSCE00000174640	12_0	ENSSSCT00000065791	ENSSSCE00000067633	5_0	sus_scrofa	3	GSE43013																																																	0.0												
ENSSSCT00000065791	ENSSSCE00000174640	12_0	ENSSSCT00000065791	ENSSSCE00000067633	5_0	sus_scrofa	3	GSE43892																													0.0																																
ENSSSCT00000065791	ENSSSCE00000067633	5_0	ENSSSCT00000065791	ENSSSCE00000282704	9_0	sus_scrofa	3	GSE43013																																																	0.0												
ENSSSCT00000065791	ENSSSCE00000067633	5_0	ENSSSCT00000065791	ENSSSCE00000282704	9_0	sus_scrofa	3	GSE43892																													0.0																																
ENSSSCT00000065791	ENSSSCE00000282704	9_0				sus_scrofa	1	GSE43013																																																	0.0												
ENSSSCT00000065791	ENSSSCE00000282704	9_0	ENSSSCT00000065791	ENSSSCE00000217927	7_0	sus_scrofa	2	GSE43013																																																	0.0												
ENSSSCT00000065791	ENSSSCE00000217927	7_0	ENSSSCT00000065791	ENSSSCE00000179327	4_0	sus_scrofa	3	GSE43013																																																	0.0												
ENSSSCT00000065791	ENSSSCE00000217927	7_0	ENSSSCT00000065791	ENSSSCE00000179327	4_0	sus_scrofa	3	GSE43892																													0.0																																
ENSSSCT00000065791	ENSSSCE00000179327	4_0	ENSSSCT00000065791	ENSSSCE00000271180	1_0	sus_scrofa	3	GSE43013																																																	0.0												
ENSSSCT00000065791	ENSSSCE00000179327	4_0	ENSSSCT00000065791	ENSSSCE00000271180	1_0	sus_scrofa	3	GSE43892																													0.0																																
						sus_scrofa	3	GSE43013																																																	0.0												
						sus_scrofa	3	GSE43892																													0.0																																
						sus_scrofa	1	GSE43892																													0.0																																
						sus_scrofa	2	GSE43013																																																	0.0												
						sus_scrofa	2	GSE43892																													0.0																																
						sus_scrofa	2	GSE43013																																																	0.0												
						sus_scrofa	2	GSE43892																													0.0																																
			ENSBTAT00000010376	ENSBTAE00000510307	13_0	bos_taurus	1	GSE41637																																																									0.0				
			ENSBTAT00000075975	ENSBTAE00000510307	13_0	bos_taurus	1	GSE41637																																																									0.0				
			ENSBTAT00000078028	ENSBTAE00000510307	13_0	bos_taurus	1	GSE41637																																																									0.0				
			ENSBTAT00000085184	ENSBTAE00000510307	13_0	bos_taurus	1	GSE41637																																																									0.0				
			ENSBTAT00000010376	ENSBTAE00000510307	13_0	bos_taurus	2	GSE41637																																																									1.830140667173876e-08				
			ENSBTAT00000075975	ENSBTAE00000510307	13_0	bos_taurus	2	GSE41637																																																									1.830140667173876e-08				
			ENSBTAT00000078028	ENSBTAE00000510307	13_0	bos_taurus	2	GSE41637																																																									1.830140667173876e-08				
			ENSBTAT00000085184	ENSBTAE00000510307	13_0	bos_taurus	2	GSE41637																																																									1.830140667173876e-08				
			ENSBTAT00000010376	ENSBTAE00000510307	13_0	bos_taurus	1	GSE41637																																																									0.0				
			ENSBTAT00000075975	ENSBTAE00000510307	13_0	bos_taurus	1	GSE41637																																																									0.0				
			ENSBTAT00000078028	ENSBTAE00000510307	13_0	bos_taurus	1	GSE41637																																																									0.0				
			ENSBTAT00000085184	ENSBTAE00000510307	13_0	bos_taurus	1	GSE41637																																																									0.0				
ENSBTAT00000010376	ENSBTAE00000529907	2_2	ENSBTAT00000010376	ENSBTAE00000510307	13_0	bos_taurus	10	GSE43013						0.0																																											0.0												
ENSBTAT00000010376	ENSBTAE00000529907	2_2	ENSBTAT00000010376	ENSBTAE00000510307	13_0	bos_taurus	10	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000010376	ENSBTAE00000529907	2_2	ENSBTAT00000075975	ENSBTAE00000510307	13_0	bos_taurus	10	GSE43013						0.0																																											0.0												
ENSBTAT00000010376	ENSBTAE00000529907	2_2	ENSBTAT00000075975	ENSBTAE00000510307	13_0	bos_taurus	10	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000010376	ENSBTAE00000529907	2_2	ENSBTAT00000078028	ENSBTAE00000510307	13_0	bos_taurus	10	GSE43013						0.0																																											0.0												
ENSBTAT00000010376	ENSBTAE00000529907	2_2	ENSBTAT00000078028	ENSBTAE00000510307	13_0	bos_taurus	10	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000010376	ENSBTAE00000529907	2_2	ENSBTAT00000085184	ENSBTAE00000510307	13_0	bos_taurus	10	GSE43013						0.0																																											0.0												
ENSBTAT00000010376	ENSBTAE00000529907	2_2	ENSBTAT00000085184	ENSBTAE00000510307	13_0	bos_taurus	10	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000010376	ENSBTAE00000510307	13_0	ENSBTAT00000010376	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000010376	ENSBTAE00000510307	13_0	ENSBTAT00000010376	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000075975	ENSBTAE00000510307	13_0	ENSBTAT00000010376	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000075975	ENSBTAE00000510307	13_0	ENSBTAT00000010376	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000078028	ENSBTAE00000510307	13_0	ENSBTAT00000010376	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000078028	ENSBTAE00000510307	13_0	ENSBTAT00000010376	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000085184	ENSBTAE00000510307	13_0	ENSBTAT00000010376	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000085184	ENSBTAE00000510307	13_0	ENSBTAT00000010376	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000010376	ENSBTAE00000510307	13_0	ENSBTAT00000075975	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000010376	ENSBTAE00000510307	13_0	ENSBTAT00000075975	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000075975	ENSBTAE00000510307	13_0	ENSBTAT00000075975	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000075975	ENSBTAE00000510307	13_0	ENSBTAT00000075975	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000078028	ENSBTAE00000510307	13_0	ENSBTAT00000075975	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000078028	ENSBTAE00000510307	13_0	ENSBTAT00000075975	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000085184	ENSBTAE00000510307	13_0	ENSBTAT00000075975	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000085184	ENSBTAE00000510307	13_0	ENSBTAT00000075975	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000010376	ENSBTAE00000510307	13_0	ENSBTAT00000078028	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000010376	ENSBTAE00000510307	13_0	ENSBTAT00000078028	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000075975	ENSBTAE00000510307	13_0	ENSBTAT00000078028	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000075975	ENSBTAE00000510307	13_0	ENSBTAT00000078028	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000078028	ENSBTAE00000510307	13_0	ENSBTAT00000078028	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000078028	ENSBTAE00000510307	13_0	ENSBTAT00000078028	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000085184	ENSBTAE00000510307	13_0	ENSBTAT00000078028	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000085184	ENSBTAE00000510307	13_0	ENSBTAT00000078028	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000010376	ENSBTAE00000510307	13_0	ENSBTAT00000085184	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000010376	ENSBTAE00000510307	13_0	ENSBTAT00000085184	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000075975	ENSBTAE00000510307	13_0	ENSBTAT00000085184	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000075975	ENSBTAE00000510307	13_0	ENSBTAT00000085184	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000078028	ENSBTAE00000510307	13_0	ENSBTAT00000085184	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000078028	ENSBTAE00000510307	13_0	ENSBTAT00000085184	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000085184	ENSBTAE00000510307	13_0	ENSBTAT00000085184	ENSBTAE00000084353	6_0	bos_taurus	11	GSE43013						0.0																																											2.5586125687953352e-08												
ENSBTAT00000085184	ENSBTAE00000510307	13_0	ENSBTAT00000085184	ENSBTAE00000084353	6_0	bos_taurus	11	GSE41637						0.0						0.0																																													2.0334896301931955e-08				
ENSBTAT00000010376	ENSBTAE00000084353	6_0	ENSBTAT00000010376	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000010376	ENSBTAE00000084353	6_0	ENSBTAT00000010376	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000075975	ENSBTAE00000084353	6_0	ENSBTAT00000010376	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000075975	ENSBTAE00000084353	6_0	ENSBTAT00000010376	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000078028	ENSBTAE00000084353	6_0	ENSBTAT00000010376	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000078028	ENSBTAE00000084353	6_0	ENSBTAT00000010376	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000085184	ENSBTAE00000084353	6_0	ENSBTAT00000010376	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000085184	ENSBTAE00000084353	6_0	ENSBTAT00000010376	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000010376	ENSBTAE00000084353	6_0	ENSBTAT00000075975	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000010376	ENSBTAE00000084353	6_0	ENSBTAT00000075975	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000075975	ENSBTAE00000084353	6_0	ENSBTAT00000075975	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000075975	ENSBTAE00000084353	6_0	ENSBTAT00000075975	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000078028	ENSBTAE00000084353	6_0	ENSBTAT00000075975	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000078028	ENSBTAE00000084353	6_0	ENSBTAT00000075975	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000085184	ENSBTAE00000084353	6_0	ENSBTAT00000075975	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000085184	ENSBTAE00000084353	6_0	ENSBTAT00000075975	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000010376	ENSBTAE00000084353	6_0	ENSBTAT00000078028	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000010376	ENSBTAE00000084353	6_0	ENSBTAT00000078028	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000075975	ENSBTAE00000084353	6_0	ENSBTAT00000078028	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000075975	ENSBTAE00000084353	6_0	ENSBTAT00000078028	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000078028	ENSBTAE00000084353	6_0	ENSBTAT00000078028	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000078028	ENSBTAE00000084353	6_0	ENSBTAT00000078028	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000085184	ENSBTAE00000084353	6_0	ENSBTAT00000078028	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000085184	ENSBTAE00000084353	6_0	ENSBTAT00000078028	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000010376	ENSBTAE00000084353	6_0	ENSBTAT00000085184	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
ENSBTAT00000010376	ENSBTAE00000084353	6_0	ENSBTAT00000085184	ENSBTAE00000084356	8_0	bos_taurus	11	GSE41637						0.0						0.0																																													0.0				
ENSBTAT00000075975	ENSBTAE00000084353	6_0	ENSBTAT00000085184	ENSBTAE00000084356	8_0	bos_taurus	11	GSE43013						0.0																																											0.0												
