Species	GeneID_5p	TranscriptID_5p	ProteinID_5p	Strand_5p	ExonID_5p	ExonRegionStart_5p	ExonRegionEnd_5p	ExonRank_5p	cDNA_CodingStart_5p	cDNA_CodingEnd_5p	GenomicCodingStart_5p	GenomicCodingEnd_5p	StartPhase_5p	EndPhase_5p	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	GeneID_3p	TranscriptID_3p	ProteinID_3p	Strand_3p	ExonID_3p	ExonRegionStart_3p	ExonRegionEnd_3p	ExonRank_3p	cDNA_CodingStart_3p	cDNA_CodingEnd_3p	GenomicCodingStart_3p	GenomicCodingEnd_3p	StartPhase_3p	EndPhase_3p	chr
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31666347	2	2	4	0	2.0	2	ERR030886,SRR1272186	3,1	0,0															20
homo_sapiens	ENSG00000171552	ENST00000376062	ENSP00000365230	-1	ENSE00001469296	31664452	31666086	2	944	1081	31665949	31666086	0	-1	31666087	31666990	2	2	303	0	5.315789473684211	57	ERR030856,ERR030857,ERR030858,ERR030859,ERR030860,ERR030861,ERR030862,ERR030863,ERR030864,ERR030865,ERR030866,ERR030867,ERR030868,ERR030869,ERR030870,ERR030871,ERR030872,ERR030873,ERR030882,ERR030883,ERR030884,ERR030886,ERR030887,ERR030890,ERR030891,ERR030892,ERR030893,ERR030895,ERR030897,ERR030902,ERR030903,SRR1377180,SRR1377181,SRR1377185,SRR1377210,SRR1424749,SRR1721280,SRR1721296,SRR1721299,SRR1721305,SRR306840,SRR306842,SRR306844,SRR306846,SRR306850,SRR306853,SRR306856,SRR306857,SRR306858,SRR649360,SRR649361,SRR649362,SRR649363,SRR649364,SRR943339,SRR943341,SRR943358	8,15,9,7,12,9,5,2,5,10,10,10,1,4,3,3,2,5,3,1,4,1,1,2,3,1,3,4,7,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,8,1,8,88,4,13,2,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376055	ENSP00000365223	-1	ENSE00001469296	31664452	31666086	3	749	886	31665949	31666086	0	-1	31666087	31666990	2	2	303	0	5.315789473684211	57	ERR030856,ERR030857,ERR030858,ERR030859,ERR030860,ERR030861,ERR030862,ERR030863,ERR030864,ERR030865,ERR030866,ERR030867,ERR030868,ERR030869,ERR030870,ERR030871,ERR030872,ERR030873,ERR030882,ERR030883,ERR030884,ERR030886,ERR030887,ERR030890,ERR030891,ERR030892,ERR030893,ERR030895,ERR030897,ERR030902,ERR030903,SRR1377180,SRR1377181,SRR1377185,SRR1377210,SRR1424749,SRR1721280,SRR1721296,SRR1721299,SRR1721305,SRR306840,SRR306842,SRR306844,SRR306846,SRR306850,SRR306853,SRR306856,SRR306857,SRR306858,SRR649360,SRR649361,SRR649362,SRR649363,SRR649364,SRR943339,SRR943341,SRR943358	8,15,9,7,12,9,5,2,5,10,10,10,1,4,3,3,2,5,3,1,4,1,1,2,3,1,3,4,7,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,8,1,8,88,4,13,2,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000307677	ENSP00000302564	-1	ENSE00003844866	31664458	31666086	3	946	1083	31665949	31666086	0	-1	31666087	31666990	2	2	303	0	5.315789473684211	57	ERR030856,ERR030857,ERR030858,ERR030859,ERR030860,ERR030861,ERR030862,ERR030863,ERR030864,ERR030865,ERR030866,ERR030867,ERR030868,ERR030869,ERR030870,ERR030871,ERR030872,ERR030873,ERR030882,ERR030883,ERR030884,ERR030886,ERR030887,ERR030890,ERR030891,ERR030892,ERR030893,ERR030895,ERR030897,ERR030902,ERR030903,SRR1377180,SRR1377181,SRR1377185,SRR1377210,SRR1424749,SRR1721280,SRR1721296,SRR1721299,SRR1721305,SRR306840,SRR306842,SRR306844,SRR306846,SRR306850,SRR306853,SRR306856,SRR306857,SRR306858,SRR649360,SRR649361,SRR649362,SRR649363,SRR649364,SRR943339,SRR943341,SRR943358	8,15,9,7,12,9,5,2,5,10,10,10,1,4,3,3,2,5,3,1,4,1,1,2,3,1,3,4,7,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,8,1,8,88,4,13,2,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31666990	2	2	303	0	5.315789473684211	57	ERR030856,ERR030857,ERR030858,ERR030859,ERR030860,ERR030861,ERR030862,ERR030863,ERR030864,ERR030865,ERR030866,ERR030867,ERR030868,ERR030869,ERR030870,ERR030871,ERR030872,ERR030873,ERR030882,ERR030883,ERR030884,ERR030886,ERR030887,ERR030890,ERR030891,ERR030892,ERR030893,ERR030895,ERR030897,ERR030902,ERR030903,SRR1377180,SRR1377181,SRR1377185,SRR1377210,SRR1424749,SRR1721280,SRR1721296,SRR1721299,SRR1721305,SRR306840,SRR306842,SRR306844,SRR306846,SRR306850,SRR306853,SRR306856,SRR306857,SRR306858,SRR649360,SRR649361,SRR649362,SRR649363,SRR649364,SRR943339,SRR943341,SRR943358	8,15,9,7,12,9,5,2,5,10,10,10,1,4,3,3,2,5,3,1,4,1,1,2,3,1,3,4,7,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,8,1,8,88,4,13,2,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376062	ENSP00000365230	-1	ENSE00001469296	31664452	31666086	2	944	1081	31665949	31666086	0	-1	31666087	31668636	2	2	4	0	1.333333333333333	3	ERR030860,ERR030866,ERR030882	1,1,2	0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376055	ENSP00000365223	-1	ENSE00001469296	31664452	31666086	3	749	886	31665949	31666086	0	-1	31666087	31668636	2	2	4	0	1.333333333333333	3	ERR030860,ERR030866,ERR030882	1,1,2	0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000307677	ENSP00000302564	-1	ENSE00003844866	31664458	31666086	3	946	1083	31665949	31666086	0	-1	31666087	31668636	2	2	4	0	1.333333333333333	3	ERR030860,ERR030866,ERR030882	1,1,2	0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31668636	2	2	4	0	1.333333333333333	3	ERR030860,ERR030866,ERR030882	1,1,2	0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376062	ENSP00000365230	-1	ENSE00001469296	31664452	31666086	2	944	1081	31665949	31666086	0	-1	31666087	31670246	2	2	1	0	1.0	1	SRR306858	1	0															20
homo_sapiens	ENSG00000171552	ENST00000376055	ENSP00000365223	-1	ENSE00001469296	31664452	31666086	3	749	886	31665949	31666086	0	-1	31666087	31670246	2	2	1	0	1.0	1	SRR306858	1	0															20
homo_sapiens	ENSG00000171552	ENST00000307677	ENSP00000302564	-1	ENSE00003844866	31664458	31666086	3	946	1083	31665949	31666086	0	-1	31666087	31670246	2	2	1	0	1.0	1	SRR306858	1	0															20
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31670246	2	2	1	0	1.0	1	SRR306858	1	0															20
homo_sapiens	ENSG00000171552	ENST00000376062	ENSP00000365230	-1	ENSE00001469296	31664452	31666086	2	944	1081	31665949	31666086	0	-1	31666087	31676621	2	2	25	0	2.0833333333333326	12	ERR030859,ERR030860,ERR030861,ERR030865,ERR030866,ERR030867,ERR030875,ERR030879,ERR030886,ERR030894,SRR1721297,SRR943340	3,2,1,1,1,1,8,4,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376055	ENSP00000365223	-1	ENSE00001469296	31664452	31666086	3	749	886	31665949	31666086	0	-1	31666087	31676621	2	2	25	0	2.0833333333333326	12	ERR030859,ERR030860,ERR030861,ERR030865,ERR030866,ERR030867,ERR030875,ERR030879,ERR030886,ERR030894,SRR1721297,SRR943340	3,2,1,1,1,1,8,4,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000307677	ENSP00000302564	-1	ENSE00003844866	31664458	31666086	3	946	1083	31665949	31666086	0	-1	31666087	31676621	2	2	25	0	2.0833333333333326	12	ERR030859,ERR030860,ERR030861,ERR030865,ERR030866,ERR030867,ERR030875,ERR030879,ERR030886,ERR030894,SRR1721297,SRR943340	3,2,1,1,1,1,8,4,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31676621	2	2	25	0	2.0833333333333326	12	ERR030859,ERR030860,ERR030861,ERR030865,ERR030866,ERR030867,ERR030875,ERR030879,ERR030886,ERR030894,SRR1721297,SRR943340	3,2,1,1,1,1,8,4,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376062	ENSP00000365230	-1	ENSE00001469296	31664452	31666086	2	944	1081	31665949	31666086	0	-1	31666087	31679498	2	2	2	0	2.0	1	ERR030903	2	0															20
homo_sapiens	ENSG00000171552	ENST00000376055	ENSP00000365223	-1	ENSE00001469296	31664452	31666086	3	749	886	31665949	31666086	0	-1	31666087	31679498	2	2	2	0	2.0	1	ERR030903	2	0															20
homo_sapiens	ENSG00000171552	ENST00000307677	ENSP00000302564	-1	ENSE00003844866	31664458	31666086	3	946	1083	31665949	31666086	0	-1	31666087	31679498	2	2	2	0	2.0	1	ERR030903	2	0															20
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31679498	2	2	2	0	2.0	1	ERR030903	2	0															20
homo_sapiens	ENSG00000171552	ENST00000376062	ENSP00000365230	-1	ENSE00001469296	31664452	31666086	2	944	1081	31665949	31666086	0	-1	31666087	31679579	2	2	6	0	1.2	5	ERR030856,ERR030857,ERR030860,SRR1272188,SRR1424732	1,1,2,1,1	0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376055	ENSP00000365223	-1	ENSE00001469296	31664452	31666086	3	749	886	31665949	31666086	0	-1	31666087	31679579	2	2	6	0	1.2	5	ERR030856,ERR030857,ERR030860,SRR1272188,SRR1424732	1,1,2,1,1	0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000307677	ENSP00000302564	-1	ENSE00003844866	31664458	31666086	3	946	1083	31665949	31666086	0	-1	31666087	31679579	2	2	6	0	1.2	5	ERR030856,ERR030857,ERR030860,SRR1272188,SRR1424732	1,1,2,1,1	0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31679579	2	2	6	0	1.2	5	ERR030856,ERR030857,ERR030860,SRR1272188,SRR1424732	1,1,2,1,1	0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376062	ENSP00000365230	-1	ENSE00001469296	31664452	31666086	2	944	1081	31665949	31666086	0	-1	31666087	31684366	2	2	6	0	1.0	6	ERR030858,ERR030861,SRR1424755,SRR649361,SRR943339,SRR943358	1,1,1,1,1,1	0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376055	ENSP00000365223	-1	ENSE00001469296	31664452	31666086	3	749	886	31665949	31666086	0	-1	31666087	31684366	2	2	6	0	1.0	6	ERR030858,ERR030861,SRR1424755,SRR649361,SRR943339,SRR943358	1,1,1,1,1,1	0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000307677	ENSP00000302564	-1	ENSE00003844866	31664458	31666086	3	946	1083	31665949	31666086	0	-1	31666087	31684366	2	2	6	0	1.0	6	ERR030858,ERR030861,SRR1424755,SRR649361,SRR943339,SRR943358	1,1,1,1,1,1	0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31684366	2	2	6	0	1.0	6	ERR030858,ERR030861,SRR1424755,SRR649361,SRR943339,SRR943358	1,1,1,1,1,1	0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376062	ENSP00000365230	-1	ENSE00001469296	31664452	31666086	2	944	1081	31665949	31666086	0	-1	31666087	31689343	2	2	69	0	2.0294117647058822	34	ERR030856,ERR030857,ERR030859,ERR030860,ERR030861,ERR030863,ERR030864,ERR030865,ERR030866,ERR030867,ERR030868,ERR030870,ERR030885,ERR030887,ERR030888,ERR030890,ERR030893,ERR030894,ERR030895,ERR030903,SRR1721280,SRR1721285,SRR1721305,SRR1721307,SRR306851,SRR306853,SRR306855,SRR306856,SRR649360,SRR649362,SRR649363,SRR649364,SRR943341,SRR943359	4,2,5,4,1,1,3,3,3,1,1,2,6,2,5,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376055	ENSP00000365223	-1	ENSE00001469296	31664452	31666086	3	749	886	31665949	31666086	0	-1	31666087	31689343	2	2	69	0	2.0294117647058822	34	ERR030856,ERR030857,ERR030859,ERR030860,ERR030861,ERR030863,ERR030864,ERR030865,ERR030866,ERR030867,ERR030868,ERR030870,ERR030885,ERR030887,ERR030888,ERR030890,ERR030893,ERR030894,ERR030895,ERR030903,SRR1721280,SRR1721285,SRR1721305,SRR1721307,SRR306851,SRR306853,SRR306855,SRR306856,SRR649360,SRR649362,SRR649363,SRR649364,SRR943341,SRR943359	4,2,5,4,1,1,3,3,3,1,1,2,6,2,5,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000307677	ENSP00000302564	-1	ENSE00003844866	31664458	31666086	3	946	1083	31665949	31666086	0	-1	31666087	31689343	2	2	69	0	2.0294117647058822	34	ERR030856,ERR030857,ERR030859,ERR030860,ERR030861,ERR030863,ERR030864,ERR030865,ERR030866,ERR030867,ERR030868,ERR030870,ERR030885,ERR030887,ERR030888,ERR030890,ERR030893,ERR030894,ERR030895,ERR030903,SRR1721280,SRR1721285,SRR1721305,SRR1721307,SRR306851,SRR306853,SRR306855,SRR306856,SRR649360,SRR649362,SRR649363,SRR649364,SRR943341,SRR943359	4,2,5,4,1,1,3,3,3,1,1,2,6,2,5,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31689343	2	2	69	0	2.0294117647058822	34	ERR030856,ERR030857,ERR030859,ERR030860,ERR030861,ERR030863,ERR030864,ERR030865,ERR030866,ERR030867,ERR030868,ERR030870,ERR030885,ERR030887,ERR030888,ERR030890,ERR030893,ERR030894,ERR030895,ERR030903,SRR1721280,SRR1721285,SRR1721305,SRR1721307,SRR306851,SRR306853,SRR306855,SRR306856,SRR649360,SRR649362,SRR649363,SRR649364,SRR943341,SRR943359	4,2,5,4,1,1,3,3,3,1,1,2,6,2,5,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376062	ENSP00000365230	-1	ENSE00001469296	31664452	31666086	2	944	1081	31665949	31666086	0	-1	31666087	31689592	2	2	1	0	1.0	1	SRR649362	1	0															20
homo_sapiens	ENSG00000171552	ENST00000376055	ENSP00000365223	-1	ENSE00001469296	31664452	31666086	3	749	886	31665949	31666086	0	-1	31666087	31689592	2	2	1	0	1.0	1	SRR649362	1	0															20
homo_sapiens	ENSG00000171552	ENST00000307677	ENSP00000302564	-1	ENSE00003844866	31664458	31666086	3	946	1083	31665949	31666086	0	-1	31666087	31689592	2	2	1	0	1.0	1	SRR649362	1	0															20
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31689592	2	2	1	0	1.0	1	SRR649362	1	0															20
homo_sapiens	ENSG00000171552	ENST00000376062	ENSP00000365230	-1	ENSE00001469296	31664452	31666086	2	944	1081	31665949	31666086	0	-1	31666087	31691991	2	2	3	0	1.0	3	ERR030857,ERR030859,ERR030860	1,1,1	0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376055	ENSP00000365223	-1	ENSE00001469296	31664452	31666086	3	749	886	31665949	31666086	0	-1	31666087	31691991	2	2	3	0	1.0	3	ERR030857,ERR030859,ERR030860	1,1,1	0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000307677	ENSP00000302564	-1	ENSE00003844866	31664458	31666086	3	946	1083	31665949	31666086	0	-1	31666087	31691991	2	2	3	0	1.0	3	ERR030857,ERR030859,ERR030860	1,1,1	0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31691991	2	2	3	0	1.0	3	ERR030857,ERR030859,ERR030860	1,1,1	0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376062	ENSP00000365230	-1	ENSE00001469296	31664452	31666086	2	944	1081	31665949	31666086	0	-1	31666087	31692176	2	2	25	1	2.2727272727272734	11	ERR030872,ERR030881,ERR030885,ERR030889,ERR030893,ERR030903,SRR1721286,SRR306842,SRR306853,SRR306858,SRR943341	2,2,2,3,6,6,1,0,1,1,1	0,0,0,0,0,0,0,1,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376055	ENSP00000365223	-1	ENSE00001469296	31664452	31666086	3	749	886	31665949	31666086	0	-1	31666087	31692176	2	2	25	1	2.2727272727272734	11	ERR030872,ERR030881,ERR030885,ERR030889,ERR030893,ERR030903,SRR1721286,SRR306842,SRR306853,SRR306858,SRR943341	2,2,2,3,6,6,1,0,1,1,1	0,0,0,0,0,0,0,1,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000307677	ENSP00000302564	-1	ENSE00003844866	31664458	31666086	3	946	1083	31665949	31666086	0	-1	31666087	31692176	2	2	25	1	2.2727272727272734	11	ERR030872,ERR030881,ERR030885,ERR030889,ERR030893,ERR030903,SRR1721286,SRR306842,SRR306853,SRR306858,SRR943341	2,2,2,3,6,6,1,0,1,1,1	0,0,0,0,0,0,0,1,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31692176	2	2	25	1	2.2727272727272734	11	ERR030872,ERR030881,ERR030885,ERR030889,ERR030893,ERR030903,SRR1721286,SRR306842,SRR306853,SRR306858,SRR943341	2,2,2,3,6,6,1,0,1,1,1	0,0,0,0,0,0,0,1,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376062	ENSP00000365230	-1	ENSE00001469296	31664452	31666086	2	944	1081	31665949	31666086	0	-1	31666087	31699845	2	2	20	0	1.5384615384615383	13	ERR030856,ERR030858,ERR030859,ERR030861,ERR030864,ERR030866,ERR030867,ERR030872,ERR030873,ERR030902,ERR030903,SRR1272186,SRR649362	2,1,1,2,1,2,1,2,2,1,3,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000376055	ENSP00000365223	-1	ENSE00001469296	31664452	31666086	3	749	886	31665949	31666086	0	-1	31666087	31699845	2	2	20	0	1.5384615384615383	13	ERR030856,ERR030858,ERR030859,ERR030861,ERR030864,ERR030866,ERR030867,ERR030872,ERR030873,ERR030902,ERR030903,SRR1272186,SRR649362	2,1,1,2,1,2,1,2,2,1,3,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000307677	ENSP00000302564	-1	ENSE00003844866	31664458	31666086	3	946	1083	31665949	31666086	0	-1	31666087	31699845	2	2	20	0	1.5384615384615383	13	ERR030856,ERR030858,ERR030859,ERR030861,ERR030864,ERR030866,ERR030867,ERR030872,ERR030873,ERR030902,ERR030903,SRR1272186,SRR649362	2,1,1,2,1,2,1,2,2,1,3,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0															20
homo_sapiens	ENSG00000171552	ENST00000450273	ENSP00000406203	-1	ENSE00001609822	31666035	31666086	3	843	894	31666035	31666086	0	1	31666087	31699845	2	2	20	0	1.5384615384615383	13	ERR030856,ERR030858,ERR030859,ERR030861,ERR030864,ERR030866,ERR030867,ERR030872,ERR030873,ERR030902,ERR030903,SRR1272186,SRR649362	2,1,1,2,1,2,1,2,2,1,3,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0															20
