Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p	n_total_uq	n_total_mm
danio_rerio	ENSDARG00000005941							2												ENSDART00000027090/ENSDART00000178066	ENSDARE00000268241	ENSDARE00000268241_SE_2	10_0	31338452.0	31338550.0	0.0	0.0
danio_rerio	ENSDARG00000005941							2												ENSDART00000027090/ENSDART00000178066	ENSDARE00000107327	ENSDARE00000107327_SE_3	9_0	31340619.0	31340722.0	0.0	0.0
danio_rerio	ENSDARG00000005941							2												ENSDART00000027090/ENSDART00000178066	ENSDARE00000970407	ENSDARE00000970407_SE_4	6_0	31340803.0	31340952.0	0.0	0.0
danio_rerio	ENSDARG00000005941							2												ENSDART00000027090/ENSDART00000178066	ENSDARE00000451804	ENSDARE00000451804_SE_5	5_0	31345116.0	31345261.0	0.0	0.0
danio_rerio	ENSDARG00000005941							2												ENSDART00000027090/ENSDART00000178066	ENSDARE00000887419	ENSDARE00000887419_SE_6	3_0	31348353.0	31348532.0	0.0	0.0
danio_rerio	ENSDARG00000005941							2												ENSDART00000027090/ENSDART00000178066	ENSDARE00000977550	ENSDARE00000977550_SE_7	12_0	31350470.0	31350546.0	0.0	0.0
danio_rerio	ENSDARG00000005941							2												ENSDART00000027090/ENSDART00000178066	ENSDARE00000895986	ENSDARE00000895986_SE_8	4_0	31352858.0	31353011.0	0.0	0.0
danio_rerio	ENSDARG00000005941							2												ENSDART00000027090/ENSDART00000178066	ENSDARE00000904966	ENSDARE00000904966_SE_9	7_0	31354960.0	31355091.0	0.0	0.0
danio_rerio	ENSDARG00000005941							2												ENSDART00000027090/ENSDART00000178066	ENSDARE00001239451	ENSDARE00001239451_SE_10	2_0	31360687.0	31360895.0	0.0	0.0
danio_rerio									31297112.0	31297254.0	1.0	1.0	3.0	0.0	3.0	1.0	SRR1524249	3	0							6.530501928283072e-08	0.0
danio_rerio									31297112.0	31325519.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR1524249	1	0							2.1768339760943575e-08	0.0
danio_rerio									31297112.0	31347663.0	1.0	1.0	13.0	0.0	13.0	1.0	SRR1524249	13	0							2.8298841689226646e-07	0.0
danio_rerio									31297255.0	31347663.0	1.0	1.0	2.0	0.0	2.0	1.0	SRR1524249	2	0							4.353667952188715e-08	0.0
danio_rerio									31325693.0	31344985.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR1524246	1	0							2.0906406887557213e-08	0.0
danio_rerio									31325693.0	31347663.0	1.0	1.0	2200.0	19.0	33.33333333333332	66.0	SRR1524238,SRR1524239,SRR1524240,SRR1524241,SRR1524242,SRR1524243,SRR1524244,SRR1524245,SRR1524246,SRR1524247,SRR1524248,SRR1524249,SRR1647679,SRR1647682,SRR1648854,SRR1648855,SRR1648856,SRR2013982,SRR2013983,SRR2013984,SRR2145843,SRR2145844,SRR2145845,SRR2146367,SRR2146368,SRR2146369,SRR527832,SRR527833,SRR527834,SRR527835,SRR527836,SRR527837,SRR527838,SRR527839,SRR527840,SRR527841,SRR527842,SRR527843,SRR527844,SRR527845,SRR527846,SRR527847,SRR630463,SRR630465,SRR630467,SRR630469,SRR850589,SRR850590,SRR850591,SRR850592,SRR850593,SRR850594,SRR850595,SRR850596,SRR850597,SRR850598,SRR850599,SRR850600,SRR850601,SRR850602,SRR850603,SRR850604,SRR850605,SRR850606,SRR850607,SRR850608	51,72,25,13,3,93,44,53,235,6,69,31,6,6,37,22,4,11,20,20,8,14,2,1,1,2,21,5,6,7,47,47,51,51,41,41,50,50,75,75,81,81,10,11,7,5,41,36,36,29,9,18,41,47,26,11,13,23,51,7,31,27,44,29,52,18	0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0							7.585980954921508e-05	8.885961669302663e-07
danio_rerio									31325693.0	31353588.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR1524248	1	0							5.2100990684707574e-08	0.0
danio_rerio									31342081.0	31342103.0	1.0	1.0	2.0	0.0	1.0	2.0	SRR1524246,SRR630469	1,1	0,0							7.897787323447465e-08	0.0
danio_rerio									31347952.0	31353588.0	1.0	1.0	1667.0	51.0	26.046875	64.0	SRR1524238,SRR1524239,SRR1524240,SRR1524241,SRR1524242,SRR1524243,SRR1524244,SRR1524245,SRR1524246,SRR1524247,SRR1524248,SRR1524249,SRR1647679,SRR1647682,SRR1648854,SRR1648855,SRR2013982,SRR2013983,SRR2013984,SRR2145843,SRR2145844,SRR2145845,SRR2146368,SRR2146369,SRR527832,SRR527833,SRR527834,SRR527835,SRR527836,SRR527837,SRR527838,SRR527839,SRR527840,SRR527841,SRR527842,SRR527843,SRR527844,SRR527845,SRR527846,SRR527847,SRR630463,SRR630465,SRR630467,SRR630469,SRR850589,SRR850590,SRR850591,SRR850592,SRR850593,SRR850594,SRR850595,SRR850596,SRR850597,SRR850598,SRR850599,SRR850600,SRR850601,SRR850602,SRR850603,SRR850604,SRR850605,SRR850606,SRR850607,SRR850608	45,50,33,9,9,96,59,38,196,5,90,90,12,5,24,38,6,18,25,5,1,12,1,1,8,1,3,3,17,17,25,25,16,16,20,20,25,25,26,26,11,9,8,13,41,36,44,26,26,49,13,12,19,9,13,4,34,14,37,14,20,27,12,35	0,2,0,0,0,4,1,1,10,0,0,2,1,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,0,8,4,0,0,0,0,0,0,0,6,0							5.6005145073313005e-05	1.9026944266102115e-06
danio_rerio									31347952.0	31355233.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR1524240	1	0							1.6354450930874085e-08	0.0
danio_rerio									31347952.0	31361897.0	1.0	1.0	0.0	111.0	0.0	40.0	SRR1524239,SRR1524241,SRR1524243,SRR1524244,SRR1524245,SRR1524246,SRR1524248,SRR1524249,SRR1647679,SRR1647682,SRR1648854,SRR1648855,SRR2145845,SRR2146369,SRR527832,SRR527833,SRR527834,SRR527836,SRR527837,SRR527838,SRR527839,SRR527842,SRR527843,SRR527844,SRR527845,SRR527846,SRR527847,SRR630465,SRR630469,SRR850589,SRR850594,SRR850596,SRR850597,SRR850599,SRR850600,SRR850601,SRR850602,SRR850605,SRR850607,SRR850608	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,2,5,1,3,7,2,2,1,2,1,8,1,1,2,2,1,6,6,5,5,1,1,2,2,1,1,4,1,3,2,1,11,1,1,2,2,5,1,1							0.0	4.20350839569817e-06
danio_rerio									31353689.0	31355182.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR527833	1	0							9.78007161750844e-08	0.0
danio_rerio									31353689.0	31355233.0	1.0	1.0	2189.0	0.0	33.67692307692308	65.0	SRR1524238,SRR1524239,SRR1524240,SRR1524241,SRR1524242,SRR1524243,SRR1524244,SRR1524245,SRR1524246,SRR1524247,SRR1524248,SRR1524249,SRR1647679,SRR1647682,SRR1648854,SRR1648855,SRR1648856,SRR2013982,SRR2013983,SRR2013984,SRR2145843,SRR2145844,SRR2145845,SRR2146366,SRR2146368,SRR527832,SRR527833,SRR527834,SRR527835,SRR527836,SRR527837,SRR527838,SRR527839,SRR527840,SRR527841,SRR527842,SRR527843,SRR527844,SRR527845,SRR527846,SRR527847,SRR630463,SRR630465,SRR630467,SRR630469,SRR850589,SRR850590,SRR850591,SRR850592,SRR850593,SRR850594,SRR850595,SRR850596,SRR850597,SRR850598,SRR850599,SRR850600,SRR850601,SRR850602,SRR850603,SRR850604,SRR850605,SRR850606,SRR850607,SRR850608	46,71,39,8,6,91,66,50,211,9,75,99,10,8,32,41,2,25,47,40,6,4,1,1,5,11,3,4,12,44,44,47,47,36,36,51,51,51,51,53,53,13,10,10,7,42,42,27,16,17,28,8,40,19,23,29,15,40,11,23,16,38,16,70,42	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0							7.501077315353225e-05	0.0
danio_rerio									31355333.0	31357400.0	1.0	1.0	2410.0	2.0	35.970149253731336	67.0	SRR1524238,SRR1524239,SRR1524240,SRR1524241,SRR1524242,SRR1524243,SRR1524244,SRR1524245,SRR1524246,SRR1524247,SRR1524248,SRR1524249,SRR1647679,SRR1647682,SRR1648854,SRR1648855,SRR1648856,SRR2013982,SRR2013983,SRR2013984,SRR2145843,SRR2145844,SRR2145845,SRR2146366,SRR2146367,SRR2146368,SRR2146369,SRR527832,SRR527833,SRR527834,SRR527835,SRR527836,SRR527837,SRR527838,SRR527839,SRR527840,SRR527841,SRR527842,SRR527843,SRR527844,SRR527845,SRR527846,SRR527847,SRR630463,SRR630465,SRR630467,SRR630469,SRR850589,SRR850590,SRR850591,SRR850592,SRR850593,SRR850594,SRR850595,SRR850596,SRR850597,SRR850598,SRR850599,SRR850600,SRR850601,SRR850602,SRR850603,SRR850604,SRR850605,SRR850606,SRR850607,SRR850608	55,85,29,18,4,122,65,65,260,9,95,115,15,9,35,35,3,31,48,49,8,17,6,3,5,1,2,16,7,3,4,47,47,47,47,44,44,62,62,75,75,70,70,14,16,8,11,26,29,27,17,15,33,7,17,17,31,13,13,22,7,37,26,23,41,16,35	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0							8.15214470925363e-05	7.819851626175292e-08
danio_rerio									31357505.0	31357584.0	1.0	1.0	3171.0	0.0	47.32835820895521	67.0	SRR1524238,SRR1524239,SRR1524240,SRR1524241,SRR1524242,SRR1524243,SRR1524244,SRR1524245,SRR1524246,SRR1524247,SRR1524248,SRR1524249,SRR1647679,SRR1647682,SRR1648854,SRR1648855,SRR1648856,SRR2013982,SRR2013983,SRR2013984,SRR2145843,SRR2145844,SRR2145845,SRR2146366,SRR2146367,SRR2146368,SRR2146369,SRR527832,SRR527833,SRR527834,SRR527835,SRR527836,SRR527837,SRR527838,SRR527839,SRR527840,SRR527841,SRR527842,SRR527843,SRR527844,SRR527845,SRR527846,SRR527847,SRR630463,SRR630465,SRR630467,SRR630469,SRR850589,SRR850590,SRR850591,SRR850592,SRR850593,SRR850594,SRR850595,SRR850596,SRR850597,SRR850598,SRR850599,SRR850600,SRR850601,SRR850602,SRR850603,SRR850604,SRR850605,SRR850606,SRR850607,SRR850608	59,107,23,12,3,141,79,65,282,15,99,119,14,5,40,22,3,89,119,99,6,11,1,1,2,3,3,10,5,5,10,61,61,74,74,95,95,64,64,134,134,102,102,7,17,9,21,33,32,17,50,34,31,31,10,21,37,15,14,18,10,43,69,42,42,13,43	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0							0.00010911513765641082	0.0
danio_rerio									31357719.0	31361897.0	1.0	1.0	6.0	0.0	1.0	6.0	SRR527840,SRR527841,SRR527844,SRR527845,SRR527846,SRR527847	1,1,1,1,1,1	0,0,0,0,0,0							2.0179917258271082e-07	0.0
danio_rerio									31357735.0	31361034.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR850605	1	0							2.6314678717245726e-08	0.0
danio_rerio									31357735.0	31361897.0	1.0	1.0	2121.0	111.0	32.63076923076923	65.0	SRR1524238,SRR1524239,SRR1524240,SRR1524241,SRR1524242,SRR1524243,SRR1524244,SRR1524245,SRR1524246,SRR1524247,SRR1524248,SRR1524249,SRR1647679,SRR1647682,SRR1648854,SRR1648855,SRR1648856,SRR2013982,SRR2013983,SRR2013984,SRR2145843,SRR2145845,SRR2146366,SRR2146367,SRR2146369,SRR527832,SRR527833,SRR527834,SRR527835,SRR527836,SRR527837,SRR527838,SRR527839,SRR527840,SRR527841,SRR527842,SRR527843,SRR527844,SRR527845,SRR527846,SRR527847,SRR630463,SRR630465,SRR630467,SRR630469,SRR850589,SRR850590,SRR850591,SRR850592,SRR850593,SRR850594,SRR850595,SRR850596,SRR850597,SRR850598,SRR850599,SRR850600,SRR850601,SRR850602,SRR850603,SRR850604,SRR850605,SRR850606,SRR850607,SRR850608	52,74,36,13,8,125,93,45,266,7,67,105,11,10,24,12,3,10,11,10,1,3,2,2,0,10,4,6,2,53,53,38,38,38,38,59,59,73,73,83,83,8,14,6,12,26,22,16,10,13,7,5,11,34,42,11,10,28,10,33,23,22,29,8,21	0,5,0,2,0,5,1,3,7,0,2,2,1,2,1,8,0,0,0,0,0,1,0,0,1,2,2,1,0,6,6,5,5,0,0,1,1,2,2,1,1,0,4,0,1,3,0,0,0,0,2,0,1,11,0,1,1,2,2,0,0,5,0,1,1							6.883414877515748e-05	4.20350839569817e-06
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000000656	ENSGGOE00000325272	ENSGGOE00000007296_SE_2/ENSGGOE00000325272_SE_2	1_2	14332804.0	14333074.0	18	14333075.0	14336074.0	1.0	1.0	0.0	123.0	0.0	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,4,2,6,3,2,16,12,5,7,9,9,23,21	ENSGGOT00000033367	ENSGGOE00000371286	ENSGGOE00000371286_SE_3	8_0	14336075.0	14336174.0	0.0	5.387426144615222e-06
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000033367	ENSGGOE00000007296	ENSGGOE00000007296_SE_2/ENSGGOE00000325272_SE_2	1_2	14332804.0	14333074.0	18	14333075.0	14336074.0	1.0	1.0	0.0	123.0	0.0	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,4,2,6,3,2,16,12,5,7,9,9,23,21	ENSGGOT00000033367	ENSGGOE00000371286	ENSGGOE00000371286_SE_3	8_0	14336075.0	14336174.0	0.0	5.387426144615222e-06
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000000656	ENSGGOE00000325272	ENSGGOE00000007296_SE_2/ENSGGOE00000325272_SE_2	1_2	14332804.0	14333074.0	18	14333075.0	14336232.0	1.0	1.0	0.0	1.0	0.0	1.0	SRR649367	0	1							0.0	1.7495291186115485e-08
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000033367	ENSGGOE00000007296	ENSGGOE00000007296_SE_2/ENSGGOE00000325272_SE_2	1_2	14332804.0	14333074.0	18	14333075.0	14336232.0	1.0	1.0	0.0	1.0	0.0	1.0	SRR649367	0	1							0.0	1.7495291186115485e-08
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000000656	ENSGGOE00000325272	ENSGGOE00000007296_SE_2/ENSGGOE00000325272_SE_2	1_2	14332804.0	14333074.0	18	14333075.0	14340930.0	1.0	1.0	0.0	123.0	0.0	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,4,2,6,3,2,16,12,5,7,9,9,23,21	ENSGGOT00000000656	ENSGGOE00000343931	ENSGGOE00000343931_SE_4	8_1	14340931.0	14341030.0	0.0	5.387426144615222e-06
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000033367	ENSGGOE00000007296	ENSGGOE00000007296_SE_2/ENSGGOE00000325272_SE_2	1_2	14332804.0	14333074.0	18	14333075.0	14340930.0	1.0	1.0	0.0	123.0	0.0	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,4,2,6,3,2,16,12,5,7,9,9,23,21	ENSGGOT00000000656	ENSGGOE00000343931	ENSGGOE00000343931_SE_4	8_1	14340931.0	14341030.0	0.0	5.387426144615222e-06
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000000656	ENSGGOE00000325272	ENSGGOE00000007296_SE_2/ENSGGOE00000325272_SE_2	1_2	14332804.0	14333074.0	18	14333075.0	14341088.0	1.0	1.0	0.0	1.0	0.0	1.0	SRR649367	0	1							0.0	1.7495291186115485e-08
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000033367	ENSGGOE00000007296	ENSGGOE00000007296_SE_2/ENSGGOE00000325272_SE_2	1_2	14332804.0	14333074.0	18	14333075.0	14341088.0	1.0	1.0	0.0	1.0	0.0	1.0	SRR649367	0	1							0.0	1.7495291186115485e-08
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000000656	ENSGGOE00000343931	ENSGGOE00000343931_SE_4	8_1	14340931.0	14341030.0	18	14341031.0	14344717.0	1.0	1.0	0.0	88.0	0.0	12.0	SRR306800,SRR306802,SRR306803,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	0,0,0,0,0,0,0,0,0,0,0,0	4,1,1,1,7,14,5,6,6,7,23,13	ENSGGOT00000000656	ENSGGOE00000189128	ENSGGOE00000189128_SE_5	10_0	14344718.0	14344816.0	0.0	3.3505135380148143e-06
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000000656	ENSGGOE00000343931	ENSGGOE00000343931_SE_4	8_1	14340931.0	14341030.0	18	14341031.0	14344717.0	1.0	1.0	0.0	88.0	0.0	12.0	SRR306800,SRR306802,SRR306803,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	0,0,0,0,0,0,0,0,0,0,0,0	4,1,1,1,7,14,5,6,6,7,23,13	ENSGGOT00000033367	ENSGGOE00000189128	ENSGGOE00000189128_SE_5	10_0	14344718.0	14344816.0	0.0	3.3505135380148143e-06
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000000656	ENSGGOE00000189128	ENSGGOE00000189128_SE_5	10_0	14344718.0	14344816.0	18	14344817.0	14346674.0	1.0	1.0	186.0	0.0	13.285714285714285	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	9,2,2,3,2,14,7,22,9,7,11,13,42,43	0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSGGOT00000000656	ENSGGOE00000007302	ENSGGOE00000007302_SE_6	9_0	14346675.0	14346778.0	6.7233781573031134e-06	0.0
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000000656	ENSGGOE00000189128	ENSGGOE00000189128_SE_5	10_0	14344718.0	14344816.0	18	14344817.0	14346674.0	1.0	1.0	186.0	0.0	13.285714285714285	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	9,2,2,3,2,14,7,22,9,7,11,13,42,43	0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSGGOT00000033367	ENSGGOE00000007302	ENSGGOE00000007302_SE_6	9_0	14346675.0	14346778.0	6.7233781573031134e-06	0.0
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000033367	ENSGGOE00000189128	ENSGGOE00000189128_SE_5	10_0	14344718.0	14344816.0	18	14344817.0	14346674.0	1.0	1.0	186.0	0.0	13.285714285714285	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	9,2,2,3,2,14,7,22,9,7,11,13,42,43	0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSGGOT00000000656	ENSGGOE00000007302	ENSGGOE00000007302_SE_6	9_0	14346675.0	14346778.0	6.7233781573031134e-06	0.0
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000033367	ENSGGOE00000189128	ENSGGOE00000189128_SE_5	10_0	14344718.0	14344816.0	18	14344817.0	14346674.0	1.0	1.0	186.0	0.0	13.285714285714285	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	9,2,2,3,2,14,7,22,9,7,11,13,42,43	0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSGGOT00000033367	ENSGGOE00000007302	ENSGGOE00000007302_SE_6	9_0	14346675.0	14346778.0	6.7233781573031134e-06	0.0
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000000656	ENSGGOE00000007302	ENSGGOE00000007302_SE_6	9_0	14346675.0	14346778.0	18	14346779.0	14346868.0	1.0	1.0	173.0	0.0	13.307692307692307	13.0	SRR306800,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	2,2,6,2,2,17,17,8,11,14,12,37,43	0,0,0,0,0,0,0,0,0,0,0,0,0	ENSGGOT00000000656	ENSGGOE00000215608	ENSGGOE00000215608_SE_7	6_0	14346869.0	14347018.0	6.626134917454459e-06	0.0
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000000656	ENSGGOE00000007302	ENSGGOE00000007302_SE_6	9_0	14346675.0	14346778.0	18	14346779.0	14346868.0	1.0	1.0	173.0	0.0	13.307692307692307	13.0	SRR306800,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	2,2,6,2,2,17,17,8,11,14,12,37,43	0,0,0,0,0,0,0,0,0,0,0,0,0	ENSGGOT00000033367	ENSGGOE00000215608	ENSGGOE00000215608_SE_7	6_0	14346869.0	14347018.0	6.626134917454459e-06	0.0
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000033367	ENSGGOE00000007302	ENSGGOE00000007302_SE_6	9_0	14346675.0	14346778.0	18	14346779.0	14346868.0	1.0	1.0	173.0	0.0	13.307692307692307	13.0	SRR306800,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	2,2,6,2,2,17,17,8,11,14,12,37,43	0,0,0,0,0,0,0,0,0,0,0,0,0	ENSGGOT00000000656	ENSGGOE00000215608	ENSGGOE00000215608_SE_7	6_0	14346869.0	14347018.0	6.626134917454459e-06	0.0
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000033367	ENSGGOE00000007302	ENSGGOE00000007302_SE_6	9_0	14346675.0	14346778.0	18	14346779.0	14346868.0	1.0	1.0	173.0	0.0	13.307692307692307	13.0	SRR306800,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	2,2,6,2,2,17,17,8,11,14,12,37,43	0,0,0,0,0,0,0,0,0,0,0,0,0	ENSGGOT00000033367	ENSGGOE00000215608	ENSGGOE00000215608_SE_7	6_0	14346869.0	14347018.0	6.626134917454459e-06	0.0
gorilla_gorilla	ENSGGOG00000000651	ENSGGOT00000000656	ENSGGOE00000215608	ENSGGOE00000215608_SE_7	6_0	14346869.0	14347018.0	18	14347019.0	14349312.0	1.0	1.0	110.0	0.0	9.166666666666666	12.0	SRR306801,SRR306802,SRR306803,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	3,1,5,4,29,8,9,6,3,9,16,17	0,0,0,0,0,0,0,0,0,0,0,0	ENSGGOT00000000656	ENSGGOE00000007306	ENSGGOE00000007306_SE_8/ENSGGOE00000350506_SE_8	5_0	14349313.0	14349458.0	5.188179661963982e-06	0.0
