Species	GeneID_5p	TranscriptID_5p	ProteinID_5p	Strand_5p	ExonID_5p	ExonRegionStart_5p	ExonRegionEnd_5p	ExonRank_5p	cDNA_CodingStart_5p	cDNA_CodingEnd_5p	GenomicCodingStart_5p	GenomicCodingEnd_5p	StartPhase_5p	EndPhase_5p	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	GeneID_3p	TranscriptID_3p	ProteinID_3p	Strand_3p	ExonID_3p	ExonRegionStart_3p	ExonRegionEnd_3p	ExonRank_3p	cDNA_CodingStart_3p	cDNA_CodingEnd_3p	GenomicCodingStart_3p	GenomicCodingEnd_3p	StartPhase_3p	EndPhase_3p	chr
bos_taurus	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000476656	35596189	35596320	11	1373	1504	35596189	35596320	1	1	35596321	35597570	2	2	914	1	31.51724137931035	29	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	23,148,10,94,58,195,8,29,74,1,60,20,13,20,5,23,10,19,3,11,12,20,8,5,10,10,16,4,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015841	35597571	35597724	10	1299	1452	35597571	35597724	0	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000476656	35596189	35596320	11	1373	1504	35596189	35596320	1	1	35596321	35597570	2	2	914	1	31.51724137931035	29	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	23,148,10,94,58,195,8,29,74,1,60,20,13,20,5,23,10,19,3,11,12,20,8,5,10,10,16,4,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015841	35597571	35597724	10	1219	1372	35597571	35597724	0	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015841	35597571	35597724	10	1299	1452	35597571	35597724	0	1	35597725	35599222	2	2	990	0	33.0	30	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	24,192,13,141,66,182,7,70,64,5,22,23,12,27,8,8,2,18,2,3,8,25,1,5,8,7,6,29,8,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015840	35599223	35599299	9	1222	1298	35599223	35599299	1	0	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015841	35597571	35597724	10	1299	1452	35597571	35597724	0	1	35597725	35599222	2	2	990	0	33.0	30	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	24,192,13,141,66,182,7,70,64,5,22,23,12,27,8,8,2,18,2,3,8,25,1,5,8,7,6,29,8,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015840	35599223	35599299	9	1142	1218	35599223	35599299	1	0	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015841	35597571	35597724	10	1219	1372	35597571	35597724	0	1	35597725	35599222	2	2	990	0	33.0	30	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	24,192,13,141,66,182,7,70,64,5,22,23,12,27,8,8,2,18,2,3,8,25,1,5,8,7,6,29,8,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015840	35599223	35599299	9	1222	1298	35599223	35599299	1	0	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015841	35597571	35597724	10	1219	1372	35597571	35597724	0	1	35597725	35599222	2	2	990	0	33.0	30	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	24,192,13,141,66,182,7,70,64,5,22,23,12,27,8,8,2,18,2,3,8,25,1,5,8,7,6,29,8,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015840	35599223	35599299	9	1142	1218	35599223	35599299	1	0	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015840	35599223	35599299	9	1222	1298	35599223	35599299	1	0	35599300	35603943	2	2	1213	0	39.12903225806451	31	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	28,275,8,130,57,206,9,54,71,10,50,15,12,33,4,25,18,20,5,17,15,30,2,17,9,8,7,10,36,19,13	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000250351	35603944	35604123	8	1042	1221	35603944	35604123	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015840	35599223	35599299	9	1222	1298	35599223	35599299	1	0	35599300	35603943	2	2	1213	0	39.12903225806451	31	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	28,275,8,130,57,206,9,54,71,10,50,15,12,33,4,25,18,20,5,17,15,30,2,17,9,8,7,10,36,19,13	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000250351	35603944	35604123	8	962	1141	35603944	35604123	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015840	35599223	35599299	9	1142	1218	35599223	35599299	1	0	35599300	35603943	2	2	1213	0	39.12903225806451	31	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	28,275,8,130,57,206,9,54,71,10,50,15,12,33,4,25,18,20,5,17,15,30,2,17,9,8,7,10,36,19,13	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000250351	35603944	35604123	8	1042	1221	35603944	35604123	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015840	35599223	35599299	9	1142	1218	35599223	35599299	1	0	35599300	35603943	2	2	1213	0	39.12903225806451	31	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	28,275,8,130,57,206,9,54,71,10,50,15,12,33,4,25,18,20,5,17,15,30,2,17,9,8,7,10,36,19,13	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000250351	35603944	35604123	8	962	1141	35603944	35604123	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000250351	35603944	35604123	8	1042	1221	35603944	35604123	1	1	35604124	35604286	2	2	1365	0	42.65625	32	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	37,277,20,141,77,237,15,72,101,15,16,30,14,33,1,2,41,24,32,5,18,13,30,2,16,10,6,10,17,37,12,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015838	35604287	35604442	7	886	1041	35604287	35604442	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000250351	35603944	35604123	8	1042	1221	35603944	35604123	1	1	35604124	35604286	2	2	1365	0	42.65625	32	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	37,277,20,141,77,237,15,72,101,15,16,30,14,33,1,2,41,24,32,5,18,13,30,2,16,10,6,10,17,37,12,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015838	35604287	35604442	7	806	961	35604287	35604442	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000250351	35603944	35604123	8	962	1141	35603944	35604123	1	1	35604124	35604286	2	2	1365	0	42.65625	32	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	37,277,20,141,77,237,15,72,101,15,16,30,14,33,1,2,41,24,32,5,18,13,30,2,16,10,6,10,17,37,12,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015838	35604287	35604442	7	886	1041	35604287	35604442	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000250351	35603944	35604123	8	962	1141	35603944	35604123	1	1	35604124	35604286	2	2	1365	0	42.65625	32	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	37,277,20,141,77,237,15,72,101,15,16,30,14,33,1,2,41,24,32,5,18,13,30,2,16,10,6,10,17,37,12,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015838	35604287	35604442	7	806	961	35604287	35604442	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000250351	35603944	35604123	8	1042	1221	35603944	35604123	1	1	35604124	35605740	2	2	3	0	1.5	2	SRR594476,SRR594478	2,1	0,0	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015837	35605741	35605890	6	736	885	35605741	35605890	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000250351	35603944	35604123	8	1042	1221	35603944	35604123	1	1	35604124	35605740	2	2	3	0	1.5	2	SRR594476,SRR594478	2,1	0,0	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015837	35605741	35605890	6	656	805	35605741	35605890	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000250351	35603944	35604123	8	962	1141	35603944	35604123	1	1	35604124	35605740	2	2	3	0	1.5	2	SRR594476,SRR594478	2,1	0,0	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015837	35605741	35605890	6	736	885	35605741	35605890	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000250351	35603944	35604123	8	962	1141	35603944	35604123	1	1	35604124	35605740	2	2	3	0	1.5	2	SRR594476,SRR594478	2,1	0,0	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015837	35605741	35605890	6	656	805	35605741	35605890	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015838	35604287	35604442	7	886	1041	35604287	35604442	1	1	35604443	35605740	2	2	980	0	31.612903225806445	31	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	28,162,17,137,70,187,6,51,103,8,3,19,12,22,1,4,1,13,12,2,7,3,18,6,8,10,13,15,21,13,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015837	35605741	35605890	6	736	885	35605741	35605890	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015838	35604287	35604442	7	886	1041	35604287	35604442	1	1	35604443	35605740	2	2	980	0	31.612903225806445	31	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	28,162,17,137,70,187,6,51,103,8,3,19,12,22,1,4,1,13,12,2,7,3,18,6,8,10,13,15,21,13,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015837	35605741	35605890	6	656	805	35605741	35605890	1	1	24
bos_taurus	ENSBTAG00000001523	ENSBTAT00000070883	ENSBTAP00000061363	-1	ENSBTAE00000015838	35604287	35604442	7	806	961	35604287	35604442	1	1	35604443	35605740	2	2	980	0	31.612903225806445	31	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	28,162,17,137,70,187,6,51,103,8,3,19,12,22,1,4,1,13,12,2,7,3,18,6,8,10,13,15,21,13,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAG00000001523	ENSBTAT00000001995	ENSBTAP00000001995	-1	ENSBTAE00000015837	35605741	35605890	6	736	885	35605741	35605890	1	1	24
