TranscriptIDCluster_5p	ExonIDCluster_5p	S_exonID_5p	TranscriptIDCluster_3p	ExonIDCluster_3p	S_exonID_3p	Species	n_lib	Experiment_ID	Ammon's horn	CD4-positive helper T cell	adipose tissue	adrenal gland	adrenal tissue	adult mammalian kidney	adult organism	blastula	bone marrow	bone marrow macrophage	bone tissue	brain	brown adipose tissue	cerebellum	cerebral cortex	colon	corpus callosum	egg cell	embryo	embryonic stem cell	eye	female gonad	female reproductive system	fibroblast	frontal cortex	gastrula	head	head kidney	heart	heart left ventricle	intestine	kidney	larva	leukocyte	liver	lung	lymph node	male reproductive system	mature ovarian follicle	mesonephros	multi-cellular organism	multi-tissue structure	muscle of leg	muscle tissue	peripheral blood mononuclear cell	pharyngeal gill	pharyngeal muscle cell (C elegans)	placenta	prefrontal cortex	prostate gland	rectum	skeletal muscle tissue	spleen	stomach	tail	temporal lobe	testis	thoracic mammary gland	thymus	thyroid gland	zone of skin
ENSBTAT00000013320	ENSBTAE00000322270	25_0	ENSBTAT00000013320	ENSBTAE00000322269	14_0	bos_taurus	32	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	4.3039853738181516e-09				0.0				
ENSBTAT00000013320	ENSBTAE00000322270	25_0				bos_taurus	2	GSE41637																																			0.0																		1.2911956121454455e-08								
ENSBTAT00000013320	ENSBTAE00000322270	25_0	ENSBTAT00000013320	ENSBTAE00000253300	16_0	bos_taurus	3	GSE41637																																			0.0	0.0																	0.0								
ENSBTAT00000013320	ENSBTAE00000322269	14_0				bos_taurus	1	GSE41637																																																					0.0								
ENSBTAT00000013320	ENSBTAE00000322269	14_0	ENSBTAT00000013320	ENSBTAE00000322268	20_0	bos_taurus	32	GSE43013						0.0																													0.0														0.0												
ENSBTAT00000013320	ENSBTAE00000322269	14_0	ENSBTAT00000013320	ENSBTAE00000322268	20_0	bos_taurus	32	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	0.0				0.0				
ENSBTAT00000013320	ENSBTAE00000322268	20_0	ENSBTAT00000013320	ENSBTAE00000253300	16_0	bos_taurus	33	GSE43013						0.0																													0.0														0.0												
ENSBTAT00000013320	ENSBTAE00000322268	20_0	ENSBTAT00000013320	ENSBTAE00000253300	16_0	bos_taurus	33	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	0.0				0.0				
ENSBTAT00000013320	ENSBTAE00000253300	16_0	ENSBTAT00000013320	ENSBTAE00000108766	31_0	bos_taurus	31	GSE43013						0.0																													0.0														0.0												
ENSBTAT00000013320	ENSBTAE00000253300	16_0	ENSBTAT00000013320	ENSBTAE00000108766	31_0	bos_taurus	31	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	1.2911956121454455e-08				0.0				
ENSBTAT00000013320	ENSBTAE00000253300	16_0				bos_taurus	1	GSE41637																																																					0.0								
ENSBTAT00000013320	ENSBTAE00000108766	31_0	ENSBTAT00000013320	ENSBTAE00000322266	23_1	bos_taurus	30	GSE43013						0.0																													0.0														0.0												
ENSBTAT00000013320	ENSBTAE00000108766	31_0	ENSBTAT00000013320	ENSBTAE00000322266	23_1	bos_taurus	30	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	4.3039853738181516e-09				0.0				
ENSBTAT00000013320	ENSBTAE00000322266	23_1	ENSBTAT00000013320	ENSBTAE00000108769	22_3	bos_taurus	32	GSE43013						0.0																													0.0														0.0												
ENSBTAT00000013320	ENSBTAE00000322266	23_1	ENSBTAT00000013320	ENSBTAE00000108769	22_3	bos_taurus	32	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	1.2911956121454455e-08				0.0				
ENSBTAT00000013320	ENSBTAE00000322266	23_1				bos_taurus	10	GSE43013						0.0																																																							
ENSBTAT00000013320	ENSBTAE00000322266	23_1				bos_taurus	10	GSE41637						0.0										0.0																			0.0	0.0																	0.0								
ENSBTAT00000013320	ENSBTAE00000108769	22_3				bos_taurus	1	GSE41637																																																					0.0								
ENSBTAT00000013320	ENSBTAE00000108769	22_3				bos_taurus	1	GSE41637																																																					0.0								
ENSBTAT00000013320	ENSBTAE00000108769	22_3				bos_taurus	2	GSE41637																																				0.0																					0.0				
ENSBTAT00000013320	ENSBTAE00000108769	22_3	ENSBTAT00000013320	ENSBTAE00000108771	26_0	bos_taurus	33	GSE43013						0.0																													0.0														0.0												
ENSBTAT00000013320	ENSBTAE00000108769	22_3	ENSBTAT00000013320	ENSBTAE00000108771	26_0	bos_taurus	33	GSE41637						0.0						0.0				0.0													0.0						4.2243938000177464e-09	0.0																0.0	8.607970747636303e-09				0.0				
ENSBTAT00000013320	ENSBTAE00000108769	22_3				bos_taurus	1	GSE41637																																																					0.0								
ENSBTAT00000013320	ENSBTAE00000108771	26_0				bos_taurus	2	GSE41637																																				0.0																	0.0								
ENSBTAT00000013320	ENSBTAE00000108771	26_0	ENSBTAT00000013320	ENSBTAE00000108773	9_0	bos_taurus	32	GSE43013						0.0																													0.0														0.0												
ENSBTAT00000013320	ENSBTAE00000108771	26_0	ENSBTAT00000013320	ENSBTAE00000108773	9_0	bos_taurus	32	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	4.3039853738181516e-09				0.0				
ENSBTAT00000013320	ENSBTAE00000108773	9_0	ENSBTAT00000013320	ENSBTAE00000108777	19_0	bos_taurus	33	GSE43013						0.0																													0.0														0.0												
ENSBTAT00000013320	ENSBTAE00000108773	9_0	ENSBTAT00000013320	ENSBTAE00000108777	19_0	bos_taurus	33	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	0.0				0.0				
ENSBTAT00000013320	ENSBTAE00000108773	9_0				bos_taurus	1	GSE41637																																																					0.0								
ENSBTAT00000013320	ENSBTAE00000108777	19_0				bos_taurus	2	GSE41637																																			0.0	0.0																									
ENSBTAT00000013320	ENSBTAE00000108777	19_0	ENSBTAT00000013320	ENSBTAE00000520960	2_1	bos_taurus	33	GSE43013						0.0																													0.0														0.0												
ENSBTAT00000013320	ENSBTAE00000108777	19_0	ENSBTAT00000013320	ENSBTAE00000520960	2_1	bos_taurus	33	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	0.0				0.0				
			ENSBTAT00000013320	ENSBTAE00000108705	2_0	bos_taurus	2	GSE43013																																																	0.0												
			ENSBTAT00000013320	ENSBTAE00000108705	2_0	bos_taurus	2	GSE41637																																																									0.0				
			ENSBTAT00000013320	ENSBTAE00000108705	2_0	bos_taurus	1	GSE41637																																																					0.0								
			ENSBTAT00000013320	ENSBTAE00000108715	15_0	bos_taurus	1	GSE41637																																																									0.0				
			ENSBTAT00000013320	ENSBTAE00000108715	15_0	bos_taurus	1	GSE41637																																																					0.0								
			ENSBTAT00000013320	ENSBTAE00000253298	3_1	bos_taurus	2	GSE41637																																			0.0																		0.0								
			ENSBTAT00000013320	ENSBTAE00000108727	6_1	bos_taurus	1	GSE41637																																																					0.0								
			ENSBTAT00000013320	ENSBTAE00000108727	6_1	bos_taurus	1	GSE41637																																																					0.0								
			ENSBTAT00000013320	ENSBTAE00000108741	37_1	bos_taurus	1	GSE41637																																																					0.0								
			ENSBTAT00000013320	ENSBTAE00000108741	37_1	bos_taurus	1	GSE41637																																																					0.0								
			ENSBTAT00000013320	ENSBTAE00000108741	37_1	bos_taurus	2	GSE41637																																				0.0																	0.0								
			ENSBTAT00000013320	ENSBTAE00000108745	28_1	bos_taurus	1	GSE41637																																																					0.0								
			ENSBTAT00000013320	ENSBTAE00000322266	23_1	bos_taurus	2	GSE41637																																				0.0																	0.0								
			ENSBTAT00000013320	ENSBTAE00000108769	22_3	bos_taurus	1	GSE41637																																																					0.0								
			ENSBTAT00000013320	ENSBTAE00000108771	26_0	bos_taurus	2	GSE41637																																			0.0																		0.0								
			ENSBTAT00000013320	ENSBTAE00000520960	2_1	bos_taurus	3	GSE41637																0.0																				0.0																	0.0								
						bos_taurus	9	GSE43013						0.0																																																							
						bos_taurus	9	GSE41637																0.0																			0.0	0.0																	2.5431062873471054e-08								
						bos_taurus	2	GSE41637																																																					0.0								
						bos_taurus	1	GSE41637																																																					0.0								
						bos_taurus	1	GSE41637																																																									0.0				
						bos_taurus	1	GSE41637																																																									0.0				
						bos_taurus	17	GSE43013						5.3642520237177185e-08																													8.189850563891686e-08																										
						bos_taurus	17	GSE41637						0.0										1.1630665236950582e-07																			7.734347001902518e-08	2.0900391677581264e-07																	8.560001041465061e-07				4.539734493443893e-08				
						bos_taurus	1	GSE41637																																																					0.0								
						bos_taurus	1	GSE41637																																																					0.0								
						bos_taurus	26	GSE43013						0.0																													0.0														0.0												
						bos_taurus	26	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	0.0				0.0				
						bos_taurus	1	GSE41637																																				0.0																									
						bos_taurus	1	GSE41637																																																					0.0								
						bos_taurus	31	GSE43013						0.0																													0.0														0.0												
						bos_taurus	31	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	0.0				0.0				
						bos_taurus	2	GSE41637																0.0																				0.0																									
						bos_taurus	2	GSE41637																0.0																																					0.0								
ENSGGOT00000032261	ENSGGOE00000336707	29_0				gorilla_gorilla	1	GSE30352																																			0.0																										
ENSGGOT00000048918	ENSGGOE00000336707	29_0				gorilla_gorilla	1	GSE30352																																			0.0																										
ENSGGOT00000057617	ENSGGOE00000336707	29_0				gorilla_gorilla	1	GSE30352																																			0.0																										
ENSGGOT00000051872	ENSGGOE00000343413	29_0				gorilla_gorilla	1	GSE30352																																			0.0																										
ENSGGOT00000064042	ENSGGOE00000343413	29_0				gorilla_gorilla	1	GSE30352																																			0.0																										
ENSGGOT00000032261	ENSGGOE00000336707	29_0				gorilla_gorilla	1	GSE43520																																																									0.0				
ENSGGOT00000048918	ENSGGOE00000336707	29_0				gorilla_gorilla	1	GSE43520																																																									0.0				
ENSGGOT00000057617	ENSGGOE00000336707	29_0				gorilla_gorilla	1	GSE43520																																																									0.0				
ENSGGOT00000051872	ENSGGOE00000343413	29_0				gorilla_gorilla	1	GSE43520																																																									0.0				
ENSGGOT00000064042	ENSGGOE00000343413	29_0				gorilla_gorilla	1	GSE43520																																																									0.0				
ENSGGOT00000032261	ENSGGOE00000336707	29_0				gorilla_gorilla	1	GSE30352																																																	0.0												
ENSGGOT00000048918	ENSGGOE00000336707	29_0				gorilla_gorilla	1	GSE30352																																																	0.0												
ENSGGOT00000057617	ENSGGOE00000336707	29_0				gorilla_gorilla	1	GSE30352																																																	0.0												
ENSGGOT00000051872	ENSGGOE00000343413	29_0				gorilla_gorilla	1	GSE30352																																																	0.0												
ENSGGOT00000064042	ENSGGOE00000343413	29_0				gorilla_gorilla	1	GSE30352																																																	0.0												
ENSGGOT00000032261	ENSGGOE00000336707	29_0	ENSGGOT00000032261	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000032261	ENSGGOE00000336707	29_0	ENSGGOT00000032261	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000032261	ENSGGOE00000336707	29_0	ENSGGOT00000048918	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000032261	ENSGGOE00000336707	29_0	ENSGGOT00000048918	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000032261	ENSGGOE00000336707	29_0	ENSGGOT00000057617	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000032261	ENSGGOE00000336707	29_0	ENSGGOT00000057617	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000048918	ENSGGOE00000336707	29_0	ENSGGOT00000032261	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000048918	ENSGGOE00000336707	29_0	ENSGGOT00000032261	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000048918	ENSGGOE00000336707	29_0	ENSGGOT00000048918	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000048918	ENSGGOE00000336707	29_0	ENSGGOT00000048918	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000048918	ENSGGOE00000336707	29_0	ENSGGOT00000057617	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000048918	ENSGGOE00000336707	29_0	ENSGGOT00000057617	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000057617	ENSGGOE00000336707	29_0	ENSGGOT00000032261	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000057617	ENSGGOE00000336707	29_0	ENSGGOT00000032261	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000057617	ENSGGOE00000336707	29_0	ENSGGOT00000048918	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000057617	ENSGGOE00000336707	29_0	ENSGGOT00000048918	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000057617	ENSGGOE00000336707	29_0	ENSGGOT00000057617	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000057617	ENSGGOE00000336707	29_0	ENSGGOT00000057617	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000051872	ENSGGOE00000343413	29_0	ENSGGOT00000032261	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000051872	ENSGGOE00000343413	29_0	ENSGGOT00000032261	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000051872	ENSGGOE00000343413	29_0	ENSGGOT00000048918	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000051872	ENSGGOE00000343413	29_0	ENSGGOT00000048918	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000051872	ENSGGOE00000343413	29_0	ENSGGOT00000057617	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000051872	ENSGGOE00000343413	29_0	ENSGGOT00000057617	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000064042	ENSGGOE00000343413	29_0	ENSGGOT00000032261	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000064042	ENSGGOE00000343413	29_0	ENSGGOT00000032261	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000064042	ENSGGOE00000343413	29_0	ENSGGOT00000048918	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000064042	ENSGGOE00000343413	29_0	ENSGGOT00000048918	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000064042	ENSGGOE00000343413	29_0	ENSGGOT00000057617	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE30352						0.0																							0.0						0.0														0.0								0.0				
ENSGGOT00000064042	ENSGGOE00000343413	29_0	ENSGGOT00000057617	ENSGGOE00000290146	4_0	gorilla_gorilla	11	GSE43520																									0.0																																0.0				
ENSGGOT00000032261	ENSGGOE00000290146	4_0	ENSGGOT00000032261	ENSGGOE00000256406	4_2	gorilla_gorilla	5	GSE30352						0.0																							0.0						0.0														0.0												
ENSGGOT00000032261	ENSGGOE00000290146	4_0	ENSGGOT00000032261	ENSGGOE00000256406	4_2	gorilla_gorilla	5	GSE43520																									0.0																																				
ENSGGOT00000032261	ENSGGOE00000290146	4_0	ENSGGOT00000051872	ENSGGOE00000256406	4_2	gorilla_gorilla	5	GSE30352						0.0																							0.0						0.0														0.0												
ENSGGOT00000032261	ENSGGOE00000290146	4_0	ENSGGOT00000051872	ENSGGOE00000256406	4_2	gorilla_gorilla	5	GSE43520																									0.0																																				
ENSGGOT00000048918	ENSGGOE00000290146	4_0	ENSGGOT00000032261	ENSGGOE00000256406	4_2	gorilla_gorilla	5	GSE30352						0.0																							0.0						0.0														0.0												
ENSGGOT00000048918	ENSGGOE00000290146	4_0	ENSGGOT00000032261	ENSGGOE00000256406	4_2	gorilla_gorilla	5	GSE43520																									0.0																																				
ENSGGOT00000048918	ENSGGOE00000290146	4_0	ENSGGOT00000051872	ENSGGOE00000256406	4_2	gorilla_gorilla	5	GSE30352						0.0																							0.0						0.0														0.0												
ENSGGOT00000048918	ENSGGOE00000290146	4_0	ENSGGOT00000051872	ENSGGOE00000256406	4_2	gorilla_gorilla	5	GSE43520																									0.0																																				
ENSGGOT00000057617	ENSGGOE00000290146	4_0	ENSGGOT00000032261	ENSGGOE00000256406	4_2	gorilla_gorilla	5	GSE30352						0.0																							0.0						0.0														0.0												
ENSGGOT00000057617	ENSGGOE00000290146	4_0	ENSGGOT00000032261	ENSGGOE00000256406	4_2	gorilla_gorilla	5	GSE43520																									0.0																																				
ENSGGOT00000057617	ENSGGOE00000290146	4_0	ENSGGOT00000051872	ENSGGOE00000256406	4_2	gorilla_gorilla	5	GSE30352						0.0																							0.0						0.0														0.0												
ENSGGOT00000057617	ENSGGOE00000290146	4_0	ENSGGOT00000051872	ENSGGOE00000256406	4_2	gorilla_gorilla	5	GSE43520																									0.0																																				
ENSGGOT00000032261	ENSGGOE00000290146	4_0	ENSGGOT00000032261	ENSGGOE00000212809	17_0	gorilla_gorilla	5	GSE30352						0.0																							0.0						0.0														0.0												
ENSGGOT00000032261	ENSGGOE00000290146	4_0	ENSGGOT00000032261	ENSGGOE00000212809	17_0	gorilla_gorilla	5	GSE43520																																																									0.0				
ENSGGOT00000032261	ENSGGOE00000290146	4_0	ENSGGOT00000051872	ENSGGOE00000212809	17_0	gorilla_gorilla	5	GSE30352						0.0																							0.0						0.0														0.0												
ENSGGOT00000032261	ENSGGOE00000290146	4_0	ENSGGOT00000051872	ENSGGOE00000212809	17_0	gorilla_gorilla	5	GSE43520																																																									0.0				
ENSGGOT00000048918	ENSGGOE00000290146	4_0	ENSGGOT00000032261	ENSGGOE00000212809	17_0	gorilla_gorilla	5	GSE30352						0.0																							0.0						0.0														0.0												
ENSGGOT00000048918	ENSGGOE00000290146	4_0	ENSGGOT00000032261	ENSGGOE00000212809	17_0	gorilla_gorilla	5	GSE43520																																																									0.0				
ENSGGOT00000048918	ENSGGOE00000290146	4_0	ENSGGOT00000051872	ENSGGOE00000212809	17_0	gorilla_gorilla	5	GSE30352						0.0																							0.0						0.0														0.0												
ENSGGOT00000048918	ENSGGOE00000290146	4_0	ENSGGOT00000051872	ENSGGOE00000212809	17_0	gorilla_gorilla	5	GSE43520																																																									0.0				
